"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
1,"Lansing",3,1229,1.5,1.29999995231628
2,"noLansing",3,1484,1.5,0.819999992847443
2,"Lansing",3,1922,1.5,1.29999995231628
3,"noLansing",3,1765,1.5,0.819999992847443
3,"Lansing",3,2285,1.5,1.29999995231628
4,"noLansing",3,1962,1.5,0.819999992847443
4,"Lansing",3,2458,1.5,1.29999995231628
5,"noLansing",3,2116,1.5,0.819999992847443
5,"Lansing",3,2571,1.5,1.29999995231628
6,"noLansing",3,2075,1.5,0.819999992847443
6,"Lansing",3,2652,1.5,1.29999995231628
7,"noLansing",3,1997,1.5,0.819999992847443
7,"Lansing",3,2806,1.5,1.29999995231628
8,"noLansing",3,1874,1.5,0.819999992847443
8,"Lansing",3,2876,1.5,1.29999995231628
9,"noLansing",3,1833,1.5,0.819999992847443
9,"Lansing",3,2948,1.5,1.29999995231628
10,"noLansing",3,1879,1.5,0.819999992847443
10,"Lansing",3,2968,1.5,1.29999995231628
11,"noLansing",3,1952,1.5,0.819999992847443
11,"Lansing",3,3031,1.5,1.29999995231628
12,"noLansing",3,2058,1.5,0.819999992847443
12,"Lansing",3,2930,1.5,1.29999995231628
13,"noLansing",3,2105,1.5,0.819999992847443
13,"Lansing",3,2838,1.5,1.29999995231628
14,"noLansing",3,2083,1.5,0.819999992847443
14,"Lansing",3,2676,1.5,1.29999995231628
15,"noLansing",3,2050,1.5,0.819999992847443
15,"Lansing",3,2680,1.5,1.29999995231628
16,"noLansing",3,2071,1.5,0.819999992847443
16,"Lansing",3,2627,1.5,1.29999995231628
17,"noLansing",3,2061,1.5,0.819999992847443
17,"Lansing",3,2642,1.5,1.29999995231628
18,"noLansing",3,2062,1.5,0.819999992847443
18,"Lansing",3,2686,1.5,1.29999995231628
19,"noLansing",3,2112,1.5,0.819999992847443
19,"Lansing",3,2694,1.5,1.29999995231628
20,"noLansing",3,1980,1.5,0.819999992847443
20,"Lansing",3,2647,1.5,1.29999995231628
21,"noLansing",3,1894,1.5,0.819999992847443
21,"Lansing",3,2717,1.5,1.29999995231628
22,"noLansing",3,1886,1.5,0.819999992847443
22,"Lansing",3,2691,1.5,1.29999995231628
23,"noLansing",3,1914,1.5,0.819999992847443
23,"Lansing",3,2773,1.5,1.29999995231628
24,"noLansing",3,2059,1.5,0.819999992847443
24,"Lansing",3,2796,1.5,1.29999995231628
25,"noLansing",3,2025,1.5,0.819999992847443
25,"Lansing",3,2698,1.5,1.29999995231628
26,"noLansing",3,1985,1.5,0.819999992847443
26,"Lansing",3,2676,1.5,1.29999995231628
27,"noLansing",3,1925,1.5,0.819999992847443
27,"Lansing",3,2771,1.5,1.29999995231628
28,"noLansing",3,1891,1.5,0.819999992847443
28,"Lansing",3,2764,1.5,1.29999995231628
29,"noLansing",3,1891,1.5,0.819999992847443
29,"Lansing",3,2764,1.5,1.29999995231628
30,"noLansing",3,1891,1.5,0.819999992847443
30,"Lansing",3,2764,1.5,1.29999995231628
0,"noLansing",4,500,1.5,0.819999992847443
0,"Lansing",4,500,1.5,1.29999995231628
1,"noLansing",4,1055,1.5,0.819999992847443
1,"Lansing",4,1275,1.5,1.29999995231628
2,"noLansing",4,1376,1.5,0.819999992847443
2,"Lansing",4,2002,1.5,1.29999995231628
3,"noLansing",4,1582,1.5,0.819999992847443
3,"Lansing",4,2318,1.5,1.29999995231628
4,"noLansing",4,1636,1.5,0.819999992847443
4,"Lansing",4,2421,1.5,1.29999995231628
5,"noLansing",4,1726,1.5,0.819999992847443
5,"Lansing",4,2435,1.5,1.29999995231628
6,"noLansing",4,1908,1.5,0.819999992847443
6,"Lansing",4,2471,1.5,1.29999995231628
7,"noLansing",4,1938,1.5,0.819999992847443
7,"Lansing",4,2646,1.5,1.29999995231628
8,"noLansing",4,1941,1.5,0.819999992847443
8,"Lansing",4,2656,1.5,1.29999995231628
9,"noLansing",4,1956,1.5,0.819999992847443
9,"Lansing",4,2652,1.5,1.29999995231628
10,"noLansing",4,1974,1.5,0.819999992847443
10,"Lansing",4,2569,1.5,1.29999995231628
11,"noLansing",4,1842,1.5,0.819999992847443
11,"Lansing",4,2622,1.5,1.29999995231628
12,"noLansing",4,1849,1.5,0.819999992847443
12,"Lansing",4,2765,1.5,1.29999995231628
13,"noLansing",4,1875,1.5,0.819999992847443
13,"Lansing",4,2753,1.5,1.29999995231628
14,"noLansing",4,1828,1.5,0.819999992847443
14,"Lansing",4,2679,1.5,1.29999995231628
15,"noLansing",4,1822,1.5,0.819999992847443
15,"Lansing",4,2693,1.5,1.29999995231628
16,"noLansing",4,1911,1.5,0.819999992847443
16,"Lansing",4,2581,1.5,1.29999995231628
17,"noLansing",4,1977,1.5,0.819999992847443
17,"Lansing",4,2637,1.5,1.29999995231628
18,"noLansing",4,2012,1.5,0.819999992847443
18,"Lansing",4,2594,1.5,1.29999995231628
19,"noLansing",4,2083,1.5,0.819999992847443
19,"Lansing",4,2633,1.5,1.29999995231628
20,"noLansing",4,2170,1.5,0.819999992847443
20,"Lansing",4,2523,1.5,1.29999995231628
21,"noLansing",4,2246,1.5,0.819999992847443
21,"Lansing",4,2475,1.5,1.29999995231628
22,"noLansing",4,2274,1.5,0.819999992847443
22,"Lansing",4,2465,1.5,1.29999995231628
23,"noLansing",4,2264,1.5,0.819999992847443
23,"Lansing",4,2537,1.5,1.29999995231628
24,"noLansing",4,2307,1.5,0.819999992847443
24,"Lansing",4,2328,1.5,1.29999995231628
25,"noLansing",4,2364,1.5,0.819999992847443
25,"Lansing",4,2329,1.5,1.29999995231628
