"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
3,"Lansing",2,2277,1.50112466571924,1.28621844358063
4,"noLansing",2,1941,1.50241097191331,0.822401940300596
4,"Lansing",2,2391,1.50120209777946,1.28247383215679
5,"noLansing",2,1957,1.50216100624329,0.824169262832433
5,"Lansing",2,2505,1.50169024690727,1.27920599691654
6,"noLansing",2,2038,1.50289431430039,0.824795930414374
6,"Lansing",2,2502,1.5018062085907,1.2859292380102
7,"noLansing",2,2128,1.50058415904375,0.826797337175044
7,"Lansing",2,2437,1.50406923585149,1.27514754842811
8,"noLansing",2,2154,1.50130034713792,0.828805599630131
8,"Lansing",2,2290,1.50766861685963,1.28443181954734
9,"noLansing",2,2171,1.50333288543385,0.832565316645751
9,"Lansing",2,2335,1.50854086503198,1.29363641493362
10,"noLansing",2,2215,1.50160179589029,0.836650914083661
10,"Lansing",2,2388,1.50654255451786,1.29161722785595
11,"noLansing",2,2258,1.50090062064728,0.840261984694624
11,"Lansing",2,2393,1.50897359505739,1.29855313922003
12,"noLansing",2,2144,1.50096118370912,0.844200241349303
12,"Lansing",2,2511,1.51027589344103,1.30443091398636
13,"noLansing",2,2244,1.50077789299601,0.847631079967613
13,"Lansing",2,2569,1.51109568978371,1.30723195254544
14,"noLansing",2,2248,1.50431656227799,0.849580048782902
14,"Lansing",2,2639,1.50904436842536,1.30776586378044
15,"noLansing",2,2174,1.51173643370833,0.850443029550906
15,"Lansing",2,2676,1.51119546128052,1.30764075727677
16,"noLansing",2,2252,1.5142978289657,0.854141495242313
16,"Lansing",2,2685,1.51306985699292,1.30996186823907
17,"noLansing",2,2169,1.51240970662217,0.864440966266296
17,"Lansing",2,2735,1.514533918736,1.32284820080656
18,"noLansing",2,2219,1.51395103061194,0.870664489857535
18,"Lansing",2,2656,1.51254031801779,1.33543386645189
19,"noLansing",2,2407,1.51553055543999,0.880210660757405
19,"Lansing",2,2611,1.51315719032211,1.34239727536134
20,"noLansing",2,2433,1.52300686051246,0.884254783343967
20,"Lansing",2,2606,1.5101372871018,1.3488330129624
21,"noLansing",2,2363,1.52542511227916,0.889777049130814
21,"Lansing",2,2696,1.51336898924664,1.35063118082587
22,"noLansing",2,2315,1.52755880324161,0.89617508993511
22,"Lansing",2,2670,1.51458802628474,1.36233011087471
23,"noLansing",2,2269,1.53034831323976,0.902321602288706
23,"Lansing",2,2523,1.51596767395792,1.37064539439239
24,"noLansing",2,2326,1.53392468785265,0.907474444895476
24,"Lansing",2,2538,1.51783419766632,1.37064534365253
25,"noLansing",2,2320,1.53573448337419,0.908331941451893
25,"Lansing",2,2611,1.51686565650268,1.36968540859047
26,"noLansing",2,2309,1.53716616937212,0.905090490054923
26,"Lansing",2,2666,1.51707723902028,1.37764870012171
27,"noLansing",2,2364,1.53642916536513,0.907419655455411
27,"Lansing",2,2732,1.51692674182486,1.38362286310839
28,"noLansing",2,2357,1.53661228133784,0.907573917478148
28,"Lansing",2,2761,1.51838283384993,1.38699510170773
29,"noLansing",2,2357,1.53661228133784,0.907573917478148
29,"Lansing",2,2761,1.51838283384993,1.38699510170773
0,"noLansing",3,500,1.5,0.819999992847443
0,"Lansing",3,500,1.5,1.29999995231628
1,"noLansing",3,1099,1.49972486544244,0.819707332784288
1,"Lansing",3,1140,1.49907093006791,1.30059577626615
2,"noLansing",3,1487,1.49919004173996,0.820340468180632
2,"Lansing",3,1868,1.49851841130268,1.2920454151985
3,"noLansing",3,1667,1.49956314520517,0.82092394179973
3,"Lansing",3,2281,1.49784457531653,1.2895894539129
4,"noLansing",3,1752,1.4986552695847,0.822091330456508
4,"Lansing",3,2404,1.49800992820395,1.28462190193477
5,"noLansing",3,1952,1.49856520991114,0.821518718794782
5,"Lansing",3,2492,1.49741129522955,1.2812298647787
6,"noLansing",3,2069,1.49851207171008,0.821347032455881
6,"Lansing",3,2561,1.49766808150599,1.28358327348018
7,"noLansing",3,2063,1.4965402708387,0.822707585616411
7,"Lansing",3,2585,1.49604222066613,1.28855571459741
8,"noLansing",3,2136,1.4992511663389,0.82691388238433
8,"Lansing",3,2488,1.49539833888578,1.29412966859277
9,"noLansing",3,2205,1.50423601413596,0.832528957145201
9,"Lansing",3,2527,1.49353478690269,1.29937546649697
10,"noLansing",3,2102,1.50895487543842,0.836540544083775
10,"Lansing",3,2611,1.49473443958826,1.29943832214459
11,"noLansing",3,2021,1.51263239589384,0.836493061257035
11,"Lansing",3,2675,1.49557195684656,1.30361873928959
12,"noLansing",3,2006,1.51215177618235,0.840184394899009
12,"Lansing",3,2751,1.49520208970976,1.31471452557005
13,"noLansing",3,1889,1.51080848106102,0.845439830172498
13,"Lansing",3,2867,1.49225677888721,1.31869267091492
14,"noLansing",3,1816,1.51902285598465,0.843541125376978
14,"Lansing",3,3053,1.49013556835446,1.31719426373627
15,"noLansing",3,1902,1.52275985699106,0.847467718798593
15,"Lansing",3,3095,1.4919523355302,1.32453591874951
16,"noLansing",3,1899,1.52365710672322,0.851291679368296
16,"Lansing",3,3267,1.49396934111562,1.32594792875035
17,"noLansing",3,1806,1.52914144412742,0.860829331502822
17,"Lansing",3,3359,1.49441162216669,1.32731603741546
18,"noLansing",3,1721,1.53323819811644,0.868477683481408
18,"Lansing",3,3349,1.49597527945131,1.33816689677321
19,"noLansing",3,1643,1.53469139189001,0.87464393969865
19,"Lansing",3,3376,1.49748633037965,1.33743085326279
20,"noLansing",3,1635,1.53169906425571,0.875559271166803
20,"Lansing",3,3331,1.50312272776289,1.34106816915338
21,"noLansing",3,1583,1.52972908271179,0.884167971805376
21,"Lansing",3,3391,1.50311262056378,1.3524301688218
22,"noLansing",3,1549,1.52968004083872,0.885228200104055
22,"Lansing",3,3510,1.50277554123177,1.36115086691111
23,"noLansing",3,1558,1.52501883345157,0.888088254221346
23,"Lansing",3,3645,1.50307220703081,1.36480782186515
24,"noLansing",3,1678,1.52953199640729,0.890892487441858
24,"Lansing",3,3597,1.50207619985675,1.36443332287083
25,"noLansing",3,1725,1.53520482052986,0.887699978228874
25,"Lansing",3,3557,1.50296958719353,1.36964369090178
26,"noLansing",3,1655,1.5366668396252,0.888624433538331
26,"Lansing",3,3521,1.50716282770918,1.37428888042463
27,"noLansing",3,1538,1.54001552312904,0.895932603710868
27,"Lansing",3,3703,1.51005002136025,1.37932876795813
28,"noLansing",3,1538,1.54001552312904,0.895932603710868
28,"Lansing",3,3703,1.51005002136025,1.37932876795813
29,"noLansing",3,1538,1.54001552312904,0.895932603710868
29,"Lansing",3,3703,1.51005002136025,1.37932876795813
0,"noLansing",4,500,1.5,0.819999992847443
0,"Lansing",4,500,1.5,1.29999995231628
1,"noLansing",4,1202,1.50138878443207,0.819388379548205
1,"Lansing",4,1112,1.50025650368478,1.30049505742345
2,"noLansing",4,1637,1.5009959197236,0.819397076531677
2,"Lansing",4,1715,1.50018775994054,1.29406396013977
3,"noLansing",4,1866,1.50034608235966,0.81979859329579
3,"Lansing",4,1983,1.49996319113439,1.28773055430726
4,"noLansing",4,1944,1.50223365946083,0.817628721497959
4,"Lansing",4,2167,1.50198875852869,1.2847333048772
5,"noLansing",4,1982,1.50608071048581,0.816938047577051
5,"Lansing",4,2258,1.50206058058458,1.28640880674888
6,"noLansing",4,1972,1.5079465083591,0.815182326600096
6,"Lansing",4,2452,1.49917826500736,1.28163488589332
7,"noLansing",4,2032,1.50583628237274,0.816910183065786
7,"Lansing",4,2426,1.49960472583653,1.2914891138803
8,"noLansing",4,2046,1.50740332803761,0.816504821829288
8,"Lansing",4,2443,1.49604041698508,1.29251522689013
9,"noLansing",4,2114,1.51008988558229,0.817168893551189
9,"Lansing",4,2565,1.49470861415685,1.29219890554921
10,"noLansing",4,2135,1.51098200445702,0.815132761445806
10,"Lansing",4,2570,1.49210778066545,1.29118529599549
11,"noLansing",4,2182,1.51143830836645,0.817033872361179
11,"Lansing",4,2535,1.49155758577879,1.29682226935408
12,"noLansing",4,2151,1.51374246178793,0.81249925384402
12,"Lansing",4,2500,1.49139588242972,1.30634769327823
13,"noLansing",4,2158,1.51809024426865,0.812936039248008
13,"Lansing",4,2411,1.49123617508947,1.30349170398103
14,"noLansing",4,2117,1.51960332952537,0.814372504682162
14,"Lansing",4,2308,1.49548690935068,1.3035851557834
15,"noLansing",4,2092,1.51647155366086,0.818536388053296
15,"Lansing",4,2439,1.49984906058493,1.31114684838196
16,"noLansing",4,2258,1.52223411890737,0.81931258601848
16,"Lansing",4,2565,1.50424398766023,1.3165040034611
17,"noLansing",4,2195,1.52922962396439,0.819282883539151
17,"Lansing",4,2575,1.50929246969333,1.3206960406875
18,"noLansing",4,2231,1.5316849018346,0.825787944038553
18,"Lansing",4,2616,1.51288444446099,1.32887453291664
19,"noLansing",4,2254,1.52878780245857,0.826603180041908
19,"Lansing",4,2604,1.51776087623963,1.33268143515418
20,"noLansing",4,2250,1.52775747990221,0.836812897154631
20,"Lansing",4,2569,1.52321282011912,1.34682118640512
21,"noLansing",4,2267,1.52970181101763,0.83838889554438
21,"Lansing",4,2598,1.52960357144808,1.35246613312982
22,"noLansing",4,2307,1.52968195750193,0.840359013568175
22,"Lansing",4,2707,1.53333237072597,1.35875009880346
23,"noLansing",4,2275,1.52738272854461,0.8433382104962
23,"Lansing",4,2717,1.54006106022236,1.36822820677942
24,"noLansing",4,2220,1.5299851078853,0.847997271717483
24,"Lansing",4,2705,1.53965605528167,1.37240128302595
25,"noLansing",4,2189,1.53808996662712,0.858564203442963
25,"Lansing",4,2734,1.53635669961407,1.38341663779829
26,"noLansing",4,2179,1.54663552353391,0.870814440153215
26,"Lansing",4,2903,1.53579634726913,1.39023080865131
27,"noLansing",4,2131,1.55003806529804,0.878900976746723
27,"Lansing",4,3157,1.5392992486366,1.39472668505972
28,"noLansing",4,2041,1.55365149767066,0.879124302937412
28,"Lansing",4,3192,1.53926833550019,1.4045497242
29,"noLansing",4,2041,1.55365149767066,0.879124302937412
29,"Lansing",4,3192,1.53926833550019,1.4045497242
0,"noLansing",5,500,1.5,0.819999992847443
0,"Lansing",5,500,1.5,1.29999995231628
1,"noLansing",5,1077,1.50062776544755,0.819051949654844
1,"Lansing",5,1145,1.50092832563124,1.30062062474779
2,"noLansing",5,1418,1.50118661478323,0.818539578453205
2,"Lansing",5,1829,1.49973985392285,1.29693564337546
3,"noLansing",5,1623,1.50313304186842,0.821098776479015
3,"Lansing",5,2186,1.50163522789861,1.29112570580966
4,"noLansing",5,1777,1.50251355681749,0.822269950626899
4,"Lansing",5,2311,1.50214084090706,1.28893410689337
5,"noLansing",5,1945,1.50183153656677,0.826014353606516
5,"Lansing",5,2444,1.50094623386699,1.28456764771162
6,"noLansing",5,1941,1.49991426987673,0.829584362259051
6,"Lansing",5,2415,1.50177326451359,1.28420827907597
7,"noLansing",5,2048,1.49937364649174,0.831237176367716
7,"Lansing",5,2427,1.50075614372208,1.28797861948519
8,"noLansing",5,2207,1.50038983937464,0.83379515924359
8,"Lansing",5,2456,1.49766971919955,1.29408491245677
9,"noLansing",5,2354,1.50000232020262,0.836465557796697
9,"Lansing",5,2397,1.49597335271676,1.29643074246343
10,"noLansing",5,2448,1.50057323503058,0.836752347013432
10,"Lansing",5,2429,1.49699819785459,1.30268397805413
11,"noLansing",5,2478,1.50281551374675,0.83983574897169
11,"Lansing",5,2363,1.49555391089543,1.30559757616207
12,"noLansing",5,2508,1.50373688036996,0.842865551343515
12,"Lansing",5,2316,1.49509615177816,1.31028496790903
13,"noLansing",5,2579,1.50209931399516,0.843388749443517
13,"Lansing",5,2269,1.49427356252119,1.30916213888434
14,"noLansing",5,2427,1.50130510847618,0.845156768046546
14,"Lansing",5,2299,1.49645676243693,1.31256658661186
15,"noLansing",5,2438,1.50422762830481,0.848262068400143
15,"Lansing",5,2316,1.49888964542799,1.31245357357292
16,"noLansing",5,2441,1.50461720254314,0.851425170799158
16,"Lansing",5,2332,1.50034359572029,1.328824839643
17,"noLansing",5,2469,1.50444042088093,0.852049868757557
17,"Lansing",5,2420,1.49549664275515,1.3325912492935
18,"noLansing",5,2476,1.50525057293962,0.854791495474884
18,"Lansing",5,2475,1.49715860503632,1.33110769502006
19,"noLansing",5,2564,1.5070079653548,0.859943305812872
19,"Lansing",5,2583,1.49769024390455,1.3423941665602
20,"noLansing",5,2593,1.51186713302576,0.863615945760046
20,"Lansing",5,2655,1.49623168176105,1.34302152683054
21,"noLansing",5,2449,1.51245663633043,0.863224663374636
21,"Lansing",5,2690,1.50008233769538,1.34625726088599
22,"noLansing",5,2320,1.51085779986259,0.862151241467881
22,"Lansing",5,2662,1.5057127735886,1.35578927245751
23,"noLansing",5,2307,1.51293152891188,0.863533511699614
23,"Lansing",5,2672,1.50745379589761,1.35740012123157
24,"noLansing",5,2416,1.51581732889447,0.862407962907734
24,"Lansing",5,2798,1.50697267989128,1.36943501387121
25,"noLansing",5,2469,1.52267958178332,0.868631482593876
25,"Lansing",5,2792,1.50940905868119,1.38349449761265
26,"noLansing",5,2345,1.52318496378299,0.870893893084086
26,"Lansing",5,2962,1.51492300594627,1.38878892930224
27,"noLansing",5,2256,1.52568374553249,0.873097641976864
27,"Lansing",5,3149,1.51675915630692,1.39002951990965
28,"noLansing",5,2256,1.52568374553249,0.873097641976864
28,"Lansing",5,3149,1.51675915630692,1.39002951990965
29,"noLansing",5,2256,1.52568374553249,0.873097641976864
29,"Lansing",5,3149,1.51675915630692,1.39002951990965
0,"noLansing",6,500,1.5,0.819999992847443
0,"Lansing",6,500,1.5,1.29999995231628
1,"noLansing",6,1032,1.50086042991232,0.819522009949319
1,"Lansing",6,1096,1.50087789235313,1.29882799990002
2,"noLansing",6,1422,1.50064973508729,0.819674339233038
2,"Lansing",6,1740,1.5009658130059,1.28654909173216
3,"noLansing",6,1656,1.50115265082453,0.817448021377162
3,"Lansing",6,2121,1.50265826863628,1.27979049781494
4,"noLansing",6,1741,1.50112878910707,0.816489095243767
4,"Lansing",6,2298,1.50523880301649,1.28224865196835
5,"noLansing",6,1781,1.50184535356991,0.816745320397916
5,"Lansing",6,2424,1.50535284398898,1.27842480570123
6,"noLansing",6,1825,1.50409741263497,0.816107020686348
6,"Lansing",6,2418,1.50579343647263,1.28259481582544
7,"noLansing",6,1932,1.50540364659475,0.817637205907495
7,"Lansing",6,2460,1.50735558471887,1.28241918116557
8,"noLansing",6,2077,1.50680525487221,0.82216265951583
8,"Lansing",6,2583,1.50615533026299,1.28086873954521
9,"noLansing",6,2052,1.50735435339307,0.823770341517077
9,"Lansing",6,2571,1.50551512235663,1.28764594187178
10,"noLansing",6,2021,1.50921446263862,0.826464647121258
10,"Lansing",6,2566,1.5055781335682,1.28780774453603
11,"noLansing",6,1972,1.50921818341864,0.827119393444387
11,"Lansing",6,2556,1.50701730477541,1.28946173802866
12,"noLansing",6,1917,1.50651509942898,0.825955343564573
12,"Lansing",6,2564,1.50901066966774,1.30141345095684
13,"noLansing",6,1925,1.50796767333079,0.824502607992628
13,"Lansing",6,2671,1.51316657078135,1.30090091783354
14,"noLansing",6,2009,1.5085202205664,0.823499234246316
14,"Lansing",6,2658,1.51208807325212,1.30737756668556
15,"noLansing",6,1946,1.51079505704436,0.821849502929533
15,"Lansing",6,2748,1.51621746365111,1.31886526813914
16,"noLansing",6,1977,1.5154017756784,0.82204666127575
16,"Lansing",6,2897,1.52065718498454,1.32634511017809
17,"noLansing",6,1838,1.52151710137972,0.818586931972462
17,"Lansing",6,3101,1.5203263309922,1.33236528012407
18,"noLansing",6,1776,1.52520911543785,0.81819015936388
18,"Lansing",6,3186,1.51735143915128,1.33969403400781
19,"noLansing",6,1774,1.52328129726743,0.820066941626046
19,"Lansing",6,3101,1.51545514267569,1.3411186887668
20,"noLansing",6,1697,1.52210996107083,0.815538820276664
20,"Lansing",6,3124,1.51451574012738,1.34631865809356
21,"noLansing",6,1597,1.52483731013282,0.824136549891461
21,"Lansing",6,3326,1.51626480325657,1.35659293135091
22,"noLansing",6,1644,1.52902953619872,0.827541099237028
22,"Lansing",6,3433,1.51868958493925,1.36459411682328
23,"noLansing",6,1669,1.53644305235063,0.831924993499766
23,"Lansing",6,3510,1.52067608892869,1.37927307801006
24,"noLansing",6,1600,1.54110529858627,0.83352808451282
24,"Lansing",6,3677,1.52215181772606,1.38542365031241
25,"noLansing",6,1514,1.53611017054634,0.83487844968038
25,"Lansing",6,3750,1.52817812029501,1.39833914972678
26,"noLansing",6,1460,1.53290751439594,0.831103023884574
26,"Lansing",6,3852,1.53268702402569,1.40422803111139
27,"noLansing",6,1366,1.53984346953438,0.833005494635757
27,"Lansing",6,4030,1.53959864874078,1.41463795901279
28,"noLansing",6,1332,1.54392557854038,0.838943541832421
28,"Lansing",6,4201,1.54111954138971,1.42260914188361
29,"noLansing",6,1332,1.54392557854038,0.838943541832421
29,"Lansing",6,4201,1.54111954138971,1.42260914188361
0,"noLansing",7,500,1.5,0.819999992847443
0,"Lansing",7,500,1.5,1.29999995231628
1,"noLansing",7,1116,1.49932131252346,0.820643878595497
1,"Lansing",7,1174,1.49924386363404,1.3004690370624
2,"noLansing",7,1458,1.49955991946018,0.820900273681428
2,"Lansing",7,1979,1.49902643753487,1.29473709275375
3,"noLansing",7,1617,1.50010876737685,0.821792161603147
3,"Lansing",7,2435,1.49780283175172,1.29007170803112
4,"noLansing",7,1782,1.50112171177253,0.820169165738907
4,"Lansing",7,2650,1.49865290243234,1.29027166653335
5,"noLansing",7,1884,1.5047352839965,0.821173440481999
5,"Lansing",7,2756,1.49850604703968,1.29125665869236
6,"noLansing",7,1933,1.50628990162121,0.823279060845811
6,"Lansing",7,2784,1.49696143353895,1.28838094459842
7,"noLansing",7,1961,1.50752233104248,0.824188993867089
7,"Lansing",7,2809,1.49519259428818,1.29336779933135
8,"noLansing",7,1893,1.50670735379196,0.827398550765025
8,"Lansing",7,2787,1.49525593900728,1.29703441718981
9,"noLansing",7,1968,1.50586519192215,0.829238588224987
9,"Lansing",7,2856,1.49246134249094,1.29958371417137
10,"noLansing",7,1945,1.50701607100631,0.832379882011067
10,"Lansing",7,2903,1.49309490011599,1.30924278794721
11,"noLansing",7,1947,1.50904161856334,0.831706609884188
11,"Lansing",7,3031,1.49261482705575,1.31571074678806
12,"noLansing",7,2032,1.51295508972239,0.828504338722453
12,"Lansing",7,2911,1.49325718106866,1.31923578764141
13,"noLansing",7,1948,1.51613038163465,0.828350961576215
13,"Lansing",7,2940,1.4929608975359,1.31700106352837
14,"noLansing",7,1929,1.51766350028107,0.833142519832697
14,"Lansing",7,3002,1.49398367160827,1.32909386082837
15,"noLansing",7,1920,1.5179854368785,0.838030038509774
15,"Lansing",7,3089,1.49687937339279,1.32695601937557
16,"noLansing",7,1901,1.51982980066036,0.842476763842326
16,"Lansing",7,3069,1.49818031454807,1.3303634881892
17,"noLansing",7,2014,1.52540316315759,0.845825801704052
17,"Lansing",7,2874,1.5028739507858,1.32609080551516
18,"noLansing",7,2160,1.52586771506421,0.848778187380788
18,"Lansing",7,2781,1.50492511993502,1.33559785180461
19,"noLansing",7,2137,1.52606627972105,0.852476455217848
19,"Lansing",7,2800,1.50735239027261,1.34765683622529
20,"noLansing",7,2137,1.52718193679698,0.853181472372458
20,"Lansing",7,2765,1.50689098822326,1.35638837652253
21,"noLansing",7,2133,1.53398535998345,0.860004663299777
21,"Lansing",7,2853,1.50927591986568,1.36933957390085
22,"noLansing",7,2096,1.53601180256928,0.863701538513177
22,"Lansing",7,2994,1.51103936360945,1.37852228813372
23,"noLansing",7,2074,1.54534035960795,0.866229992252096
23,"Lansing",7,3156,1.51380101855692,1.38417651538057
24,"noLansing",7,1973,1.55169997998093,0.86635437949451
24,"Lansing",7,3254,1.51977971623597,1.39022769812753
25,"noLansing",7,1994,1.55425889975939,0.86881954899211
25,"Lansing",7,3275,1.52298133152947,1.39861719874057
26,"noLansing",7,2063,1.56074949444324,0.879549186944999
26,"Lansing",7,3463,1.52806774064729,1.40687340827426
27,"noLansing",7,2028,1.56186147932417,0.880090708189567
27,"Lansing",7,3575,1.5297810108024,1.41136628226802
28,"noLansing",7,2028,1.56186147932417,0.880090708189567
28,"Lansing",7,3575,1.5297810108024,1.41136628226802
29,"noLansing",7,2028,1.56186147932417,0.880090708189567
29,"Lansing",7,3575,1.5297810108024,1.41136628226802
0,"noLansing",8,500,1.5,0.819999992847443
0,"Lansing",8,500,1.5,1.29999995231628
1,"noLansing",8,1093,1.50052406023411,0.817954281226243
1,"Lansing",8,1220,1.50028546553233,1.29953506428263
2,"noLansing",8,1577,1.50118928690146,0.818601219280161
2,"Lansing",8,1813,1.50068626356317,1.29360709665522
3,"noLansing",8,1772,1.50277077407487,0.822054437467696
3,"Lansing",8,2063,1.50073112027022,1.2863611531256
4,"noLansing",8,1911,1.5053263296616,0.825035901731745
4,"Lansing",8,2274,1.50084854252512,1.28075801386721
5,"noLansing",8,2027,1.50544362372355,0.830121209588021
5,"Lansing",8,2352,1.49932339040775,1.28374007792354
6,"noLansing",8,2029,1.50390051281137,0.833181484286168
6,"Lansing",8,2312,1.49899494964712,1.28696274561146
7,"noLansing",8,2095,1.50370458580877,0.839619292191117
7,"Lansing",8,2350,1.49823524610472,1.28496777276729
8,"noLansing",8,2228,1.50445951429178,0.844719201764547
8,"Lansing",8,2293,1.49786110930667,1.29262530910219
9,"noLansing",8,2213,1.50600757973073,0.845670006501165
9,"Lansing",8,2393,1.49816245781747,1.30361501177929
10,"noLansing",8,2103,1.50647465893594,0.848702715119313
10,"Lansing",8,2470,1.49795801726918,1.30627990155908
11,"noLansing",8,2095,1.50806016321215,0.849579360403806
11,"Lansing",8,2601,1.49506216740508,1.30659747556328
12,"noLansing",8,2238,1.50794862285563,0.856000128534917
12,"Lansing",8,2642,1.49336539966009,1.30562131446541
13,"noLansing",8,2285,1.50947091256757,0.864466405034873
13,"Lansing",8,2552,1.49329174933524,1.31739449033388
14,"noLansing",8,2312,1.50928613700728,0.870410971070764
14,"Lansing",8,2480,1.49783163317828,1.32117345434702
15,"noLansing",8,2345,1.5095460064741,0.87727903534796
15,"Lansing",8,2502,1.49989666059554,1.31786205929596
16,"noLansing",8,2335,1.51396709106065,0.88688932437048
16,"Lansing",8,2606,1.49757330564228,1.33177103541849
17,"noLansing",8,2284,1.51826169227116,0.892467895944367
17,"Lansing",8,2701,1.49710036622417,1.33614044784522
18,"noLansing",8,2248,1.52062297912865,0.897900104039399
18,"Lansing",8,2766,1.4980681357391,1.33732007489808
19,"noLansing",8,2273,1.51978968790638,0.900583020532266
19,"Lansing",8,2875,1.50044414872439,1.33588556508403
20,"noLansing",8,2382,1.51863913998143,0.902886819877136
20,"Lansing",8,2969,1.5034736734239,1.33714868133083
21,"noLansing",8,2407,1.51723103637476,0.906095355729349
21,"Lansing",8,2907,1.50755785241322,1.33998202754195
22,"noLansing",8,2450,1.51624767800486,0.906442216113263
22,"Lansing",8,2806,1.50869125587563,1.34208623239765
23,"noLansing",8,2392,1.51598856088478,0.910528568100113
23,"Lansing",8,2859,1.51071024040098,1.34607154960608
24,"noLansing",8,2345,1.52148569532676,0.917450420686498
24,"Lansing",8,2878,1.51196726659761,1.34496938665494
25,"noLansing",8,2375,1.52355173069816,0.919401830679146
25,"Lansing",8,2970,1.51300598841541,1.35047529849108
26,"noLansing",8,2291,1.52208360777793,0.928083297116418
26,"Lansing",8,3037,1.5121197625678,1.35285474640891
27,"noLansing",8,2266,1.52050560181693,0.933356357558694
27,"Lansing",8,2991,1.51417954589256,1.35071095651362
28,"noLansing",8,2266,1.52050560181693,0.933356357558694
28,"Lansing",8,2991,1.51417954589256,1.35071095651362
29,"noLansing",8,2266,1.52050560181693,0.933356357558694
29,"Lansing",8,2991,1.51417954589256,1.35071095651362
0,"noLansing",9,500,1.5,0.819999992847443
0,"Lansing",9,500,1.5,1.29999995231628
1,"noLansing",9,1130,1.50031685301077,0.820646377917786
