"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
17,"Lansing",5,3347,1.6143772691963,1.39509999657006
18,"noLansing",5,2254,1.67608020851819,0.993996801242236
18,"Lansing",5,3512,1.6284731691344,1.42362566068394
19,"noLansing",5,2309,1.69335208315288,1.00835620614985
19,"Lansing",5,3607,1.63234283615193,1.46627271265595
20,"noLansing",5,2423,1.71358865868758,1.01748716879901
20,"Lansing",5,3587,1.6420668218567,1.4909601787845
21,"noLansing",5,2566,1.72396372174591,1.02756562353858
21,"Lansing",5,3879,1.65808453982985,1.50782082489817
22,"noLansing",5,2502,1.72281576738609,1.04444118705036
22,"Lansing",5,3823,1.67281164530473,1.52721657990583
23,"noLansing",5,2604,1.74364256912442,1.0643587749616
23,"Lansing",5,3944,1.67571103194726,1.55475964259635
24,"noLansing",5,2567,1.78049313206077,1.09916991429684
24,"Lansing",5,3910,1.68532593094629,1.57878049877826
25,"noLansing",5,2547,1.78602659992148,1.10976778955634
25,"Lansing",5,3937,1.68623665735331,1.57347785547193
26,"noLansing",5,2547,1.78602659992148,1.10976778955634
26,"Lansing",5,3937,1.68623665735331,1.57347785547193
0,"noLansing",6,500,1.5,0.82
0,"Lansing",6,500,1.5,1.3
1,"noLansing",6,1070,1.50184523364486,0.822472373831776
1,"Lansing",6,1181,1.50216875529213,1.30183564775614
2,"noLansing",6,1442,1.50563883495146,0.823594445214979
2,"Lansing",6,1909,1.49879926663174,1.23975311382923
3,"noLansing",6,1586,1.5047314627995,0.826029981084489
3,"Lansing",6,2334,1.49161692373608,1.21801704456298
4,"noLansing",6,1668,1.50808699040767,0.832576726618705
4,"Lansing",6,2567,1.49343069731204,1.18218963650175
5,"noLansing",6,1727,1.52058349739433,0.845275489287782
5,"Lansing",6,2937,1.49715141300647,1.19150877855975
6,"noLansing",6,1708,1.5249243559719,0.850500825526932
6,"Lansing",6,3060,1.49772978104575,1.20816912105882
7,"noLansing",6,1741,1.53057277426766,0.854391252153935
7,"Lansing",6,3090,1.49908398381877,1.23538660071845
8,"noLansing",6,1773,1.53567247602933,0.863105138183869
8,"Lansing",6,3048,1.50304332349081,1.26083938809711
9,"noLansing",6,1681,1.52740345032719,0.879929446757882
9,"Lansing",6,3169,1.51483491953298,1.27142455345219
10,"noLansing",6,1688,1.53754377962085,0.89283163507109
10,"Lansing",6,3140,1.53064480573248,1.29278083548408
11,"noLansing",6,1658,1.55374515078408,0.915624234016888
11,"Lansing",6,3173,1.54554591868894,1.31654544475323
12,"noLansing",6,1700,1.56230624705882,0.940360729411765
12,"Lansing",6,3383,1.56119903044635,1.33808900046113
13,"noLansing",6,1730,1.57940815028902,0.953050722543353
13,"Lansing",6,3404,1.57132720035253,1.37304803857227
14,"noLansing",6,1749,1.60347960548885,0.972552664379645
14,"Lansing",6,3528,1.59667959750567,1.41387619331633
15,"noLansing",6,1703,1.61847000587199,0.989462102172637
15,"Lansing",6,3603,1.61727236192062,1.43211716124896
16,"noLansing",6,1736,1.66025774193548,0.998599919354839
16,"Lansing",6,3837,1.6345177404222,1.46753313762314
17,"noLansing",6,1712,1.68630823598131,1.00757457359813
17,"Lansing",6,4042,1.6596832285997,1.50558641313211
18,"noLansing",6,1690,1.70035435502959,1.01718178106509
18,"Lansing",6,4302,1.67540656671316,1.53302316464435
19,"noLansing",6,1695,1.74066818289086,1.03726110324484
19,"Lansing",6,4418,1.6825770416478,1.53550649196876
20,"noLansing",6,1628,1.77775797297297,1.05472031326781
20,"Lansing",6,4518,1.70370992474546,1.54786678774878
21,"noLansing",6,1522,1.80953933639947,1.07362609724047
21,"Lansing",6,4703,1.71517376993408,1.56993896544333
22,"noLansing",6,1616,1.85147747524752,1.09720449257426
22,"Lansing",6,4736,1.73150287162162,1.59898432604519
23,"noLansing",6,1614,1.88608866171004,1.10818811028501
23,"Lansing",6,5027,1.74651784364432,1.62179948923254
24,"noLansing",6,1555,1.90614043729904,1.11567162057878
24,"Lansing",6,5244,1.76905106788711,1.65727173522502
25,"noLansing",6,1589,1.92393399622404,1.11817620516048
25,"Lansing",6,5305,1.77774473138549,1.66383021534967
26,"noLansing",6,1589,1.92393399622404,1.11817620516048
26,"Lansing",6,5305,1.77774473138549,1.66383021534967
0,"noLansing",7,500,1.5,0.82
0,"Lansing",7,500,1.5,1.3
1,"noLansing",7,1035,1.49852347826087,0.819245256038647
1,"Lansing",7,1150,1.49981886956522,1.29880991304348
2,"noLansing",7,1395,1.50083275985663,0.820601806451613
2,"Lansing",7,1839,1.49835214790647,1.20631732309407
3,"noLansing",7,1515,1.50345788778878,0.824585564356436
3,"Lansing",7,2258,1.49578321523472,1.1947535498791
4,"noLansing",7,1636,1.5074685207824,0.826970055012225
4,"Lansing",7,2552,1.49567860501567,1.18009251895259
5,"noLansing",7,1672,1.50718911483254,0.831545227272727
5,"Lansing",7,2587,1.49826594511017,1.17775833831465
6,"noLansing",7,1633,1.50964519289651,0.842363214941825
6,"Lansing",7,2689,1.49995526217925,1.18149432413016
7,"noLansing",7,1690,1.51479007692308,0.844441147928994
7,"Lansing",7,2845,1.49949824253076,1.22467299198805
8,"noLansing",7,1670,1.51226450898204,0.85417948502994
8,"Lansing",7,2951,1.50698643849543,1.25512641898678
9,"noLansing",7,1630,1.52107050920245,0.858017012269939
9,"Lansing",7,3144,1.50626672391857,1.25959287270992
10,"noLansing",7,1525,1.54373043278689,0.881503796721312
10,"Lansing",7,3154,1.51043591629677,1.28101632345276
11,"noLansing",7,1593,1.5697653735091,0.890834883866918
11,"Lansing",7,3218,1.51764952765693,1.29309960443132
12,"noLansing",7,1587,1.59354947069943,0.904449187145558
12,"Lansing",7,3262,1.53029996627836,1.30092122313918
13,"noLansing",7,1633,1.60578639926516,0.928158291488059
13,"Lansing",7,3362,1.53849389054134,1.3172504471981
14,"noLansing",7,1621,1.62665324491055,0.962261005552128
14,"Lansing",7,3470,1.54386758789625,1.3347236236147
15,"noLansing",7,1728,1.63993597800926,0.987995104166667
15,"Lansing",7,3645,1.55379894375857,1.34811633804938
16,"noLansing",7,1871,1.6469930625334,1.01485940138963
16,"Lansing",7,3567,1.5601708999159,1.38528838519091
17,"noLansing",7,1959,1.66938600816743,1.03004541092394
17,"Lansing",7,3503,1.56911261775621,1.41779925162147
18,"noLansing",7,2086,1.69627741131352,1.04351467401726
18,"Lansing",7,3426,1.59027913018097,1.43666513179626
19,"noLansing",7,2165,1.71826896535797,1.07245103464203
19,"Lansing",7,3444,1.60938885017422,1.46164976244164
20,"noLansing",7,2360,1.7298261440678,1.09552673305085
20,"Lansing",7,3502,1.62826613363792,1.49449002938035
21,"noLansing",7,2519,1.75353027391822,1.11668715760222
21,"Lansing",7,3462,1.64885106874639,1.52151383522819
22,"noLansing",7,2666,1.769969939985,1.1544552288072
22,"Lansing",7,3516,1.67011510238908,1.55332314969852
23,"noLansing",7,2693,1.81027460824359,1.18379718158188
23,"Lansing",7,3705,1.67968585695007,1.56829051201592
24,"noLansing",7,2815,1.83394314387211,1.19891152042629
24,"Lansing",7,3819,1.6968730295889,1.57948054404294
25,"noLansing",7,3082,1.86153076249189,1.20453444516548
25,"Lansing",7,3773,1.70363227140207,1.59630752517095
26,"noLansing",7,3108,1.87137033783784,1.20779266731017
26,"Lansing",7,3766,1.70492202867764,1.61714563071429
0,"noLansing",8,500,1.5,0.82
0,"Lansing",8,500,1.5,1.3
1,"noLansing",8,1034,1.50268704061896,0.821354912959381
1,"Lansing",8,1216,1.49921365131579,1.29907097039474
2,"noLansing",8,1451,1.5065344589938,0.824023101309442
2,"Lansing",8,1903,1.50315822385707,1.2224085793011
3,"noLansing",8,1697,1.50547601649971,0.825819487330583
3,"Lansing",8,2175,1.50550726436782,1.19030741654253
4,"noLansing",8,1711,1.51169526592636,0.834431350087668
4,"Lansing",8,2419,1.51011335262505,1.15953803508888
5,"noLansing",8,1804,1.50723170731707,0.848094661862528
5,"Lansing",8,2482,1.51268690572119,1.15798911536664
6,"noLansing",8,1869,1.51196110219369,0.864577934724452
6,"Lansing",8,2372,1.51550387858347,1.17071683189713
7,"noLansing",8,1879,1.51635886109633,0.869475678552421
7,"Lansing",8,2357,1.51468294442087,1.19224593058125
8,"noLansing",8,1982,1.52154881432896,0.881558138244198
8,"Lansing",8,2435,1.50869852156058,1.2052145806037
9,"noLansing",8,2110,1.53893677725118,0.893048360189573
9,"Lansing",8,2545,1.51261047937132,1.23721674190177
10,"noLansing",8,2261,1.54569570544007,0.916202565236621
10,"Lansing",8,2625,1.51747528380952,1.26934863732571
11,"noLansing",8,2404,1.5510062312812,0.934807262895175
11,"Lansing",8,2649,1.53994264250661,1.31971120668365
12,"noLansing",8,2461,1.57077499390492,0.953506724908574
12,"Lansing",8,2689,1.54478872443287,1.33054696542581
13,"noLansing",8,2556,1.57844560641628,0.974282304381847
13,"Lansing",8,2689,1.54472767943473,1.34710144625511
14,"noLansing",8,2554,1.59711432654659,1.00021964761159
14,"Lansing",8,2766,1.54975957700651,1.37420117826826
15,"noLansing",8,2765,1.61482476672694,1.02345684629295
15,"Lansing",8,2872,1.55191543523677,1.40053158183844
16,"noLansing",8,2848,1.63626670646067,1.04493145716292
16,"Lansing",8,2866,1.56713301814375,1.43656678153524
17,"noLansing",8,2845,1.64862323374341,1.07658868892794
17,"Lansing",8,2872,1.58422798746518,1.47932658167131
18,"noLansing",8,2727,1.65815133846718,1.10872294096076
18,"Lansing",8,2944,1.60864981317935,1.5159774971875
19,"noLansing",8,2772,1.67079112554113,1.13713108946609
19,"Lansing",8,3173,1.62490236054207,1.53774893046801
20,"noLansing",8,2732,1.69849864568082,1.1523436749634
20,"Lansing",8,3365,1.63796353046062,1.55077883321545
21,"noLansing",8,2736,1.70622971491228,1.17938646564327
21,"Lansing",8,3574,1.65575764689424,1.56119430455792
22,"noLansing",8,2643,1.72246148694665,1.19882242527431
22,"Lansing",8,3714,1.68215305061928,1.5715795526497
23,"noLansing",8,2666,1.73890030007502,1.21688803450863
23,"Lansing",8,3896,1.71715690708419,1.57969108844456
24,"noLansing",8,2708,1.74094870753323,1.23191617060561
24,"Lansing",8,3978,1.74054899698341,1.59345489544746
25,"noLansing",8,2698,1.75538593031875,1.23473308376575
25,"Lansing",8,3928,1.75209931262729,1.61291929297352
26,"noLansing",8,2698,1.75538593031875,1.23473308376575
26,"Lansing",8,3928,1.75209931262729,1.61291929297352
0,"noLansing",9,500,1.5,0.82
0,"Lansing",9,500,1.5,1.3
1,"noLansing",9,1132,1.50164443462898,0.819110892226148
1,"Lansing",9,1197,1.49951553884712,1.30001821219716
2,"noLansing",9,1482,1.50248556005398,0.815335155195682
2,"Lansing",9,1874,1.49815581643543,1.23412253891142
3,"noLansing",9,1618,1.50108436341162,0.815992682323857
3,"Lansing",9,2119,1.49842581406324,1.16190813813591
4,"noLansing",9,1686,1.50070367734282,0.822318914590747
4,"Lansing",9,2179,1.50138499311611,1.14639395140431
5,"noLansing",9,1794,1.49941833890747,0.83503104793757
5,"Lansing",9,2277,1.50590057092666,1.15181194409135
6,"noLansing",9,1854,1.50687189859763,0.84111831175836
6,"Lansing",9,2423,1.51192744531572,1.17939280257615
7,"noLansing",9,1987,1.51241333668848,0.84856676899849
7,"Lansing",9,2558,1.52202876465989,1.19531762948788
8,"noLansing",9,1965,1.51755526717557,0.857404916030534
8,"Lansing",9,2554,1.52761245888802,1.19632059401135
9,"noLansing",9,2011,1.52921729487817,0.876046623570363
9,"Lansing",9,2553,1.52433856639248,1.21180727021347
10,"noLansing",9,2009,1.54510382279741,0.897850507715281
10,"Lansing",9,2680,1.52060921268657,1.23345586865896
11,"noLansing",9,2092,1.5651511042065,0.916896634799235
11,"Lansing",9,2744,1.5271967638484,1.2609609529519
12,"noLansing",9,2130,1.56857228169014,0.93441861971831
12,"Lansing",9,2835,1.52556459611993,1.31032937430335
13,"noLansing",9,2193,1.5801197628819,0.946079566803466
13,"Lansing",9,2994,1.53525025718103,1.3342266402171
14,"noLansing",9,2172,1.59847232965009,0.970954097605893
14,"Lansing",9,3049,1.55194029845851,1.35826301257133
15,"noLansing",9,2254,1.62073045696539,0.979532613132209
15,"Lansing",9,3174,1.56574669502205,1.38129197802142
16,"noLansing",9,2304,1.63839059461806,0.992775694444444
16,"Lansing",9,3197,1.59076912105099,1.3948251516015
17,"noLansing",9,2229,1.64779493943472,1.00771655450875
17,"Lansing",9,3288,1.60730099452555,1.40440341613443
18,"noLansing",9,2346,1.67575294117647,1.01652346547315
18,"Lansing",9,3371,1.62341624147137,1.44739481595669
19,"noLansing",9,2409,1.6925297965961,1.0481503113325
19,"Lansing",9,3494,1.64815150257584,1.47342283900544
20,"noLansing",9,2457,1.70533904354904,1.07246477818478
20,"Lansing",9,3499,1.66740571306087,1.49635827673907
21,"noLansing",9,2602,1.7091096848578,1.09659108378171
21,"Lansing",9,3517,1.68626636906454,1.52480766224623
22,"noLansing",9,2689,1.72195824098178,1.11628957976943
22,"Lansing",9,3477,1.68929758412425,1.55536229813057
23,"noLansing",9,2762,1.73001996017379,1.12407348660391
23,"Lansing",9,3456,1.71324131944444,1.57124342184317
24,"noLansing",9,2765,1.73197967450271,1.13229127305606
24,"Lansing",9,3651,1.73069852095316,1.58553135397151
25,"noLansing",9,2761,1.735815613908,1.14464092720029
25,"Lansing",9,3845,1.7403433289987,1.61441451450325
26,"noLansing",9,2767,1.73714763642935,1.14527200216841
26,"Lansing",9,3877,1.74444150116069,1.61646106236652
0,"noLansing",10,500,1.5,0.82
