"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
66,"noLansing",2,668,2.00877005988024,1.47106453592814
66,"Lansing",2,106,1.85905471698113,1.75759038679245
67,"noLansing",2,654,2.01433302752294,1.49282463302752
67,"Lansing",2,115,1.84039391304348,1.78039393043478
68,"noLansing",2,667,2.00650344827586,1.48785146926537
68,"Lansing",2,118,1.85959406779661,1.78627288135593
69,"noLansing",2,696,1.99876350574713,1.4974458908046
69,"Lansing",2,107,1.86528504672897,1.77223494392523
70,"noLansing",2,700,1.98914614285714,1.48779527142857
70,"Lansing",2,93,1.84224731182796,1.73653321505376
71,"noLansing",2,701,1.98479486447932,1.48126944365193
71,"Lansing",2,83,1.83947228915663,1.72338313253012
72,"noLansing",2,703,1.98013769559033,1.49764719772404
72,"Lansing",2,82,1.84564756097561,1.76951490121951
73,"noLansing",2,743,1.99431184387618,1.51717448183042
73,"Lansing",2,53,1.87590754716981,1.93696603773585
74,"noLansing",2,790,1.99967632911392,1.50706497468354
74,"Lansing",2,41,1.95758292682927,2.06342195121951
75,"noLansing",2,773,2.02180698576973,1.49133148771022
75,"Lansing",2,40,1.9803875,2.114775
76,"noLansing",2,781,2.03389372599232,1.49077373879641
76,"Lansing",2,26,2.0121,2.12591153846154
77,"noLansing",2,787,2.03218653113088,1.51066898348158
77,"Lansing",2,25,2.025576,2.138316
78,"noLansing",2,805,2.04019925465838,1.52241592546584
78,"Lansing",2,33,2.04097272727273,2.10219703030303
79,"noLansing",2,742,2.067925606469,1.53393855795148
79,"Lansing",2,43,2.02925348837209,1.86399421162791
80,"noLansing",2,731,2.07358508891929,1.54524960328317
80,"Lansing",2,50,2.021094,2.072152
81,"noLansing",2,709,2.08888928067701,1.53084781382228
81,"Lansing",2,54,1.97287592592593,2.05139444444444
82,"noLansing",2,692,2.10279046242775,1.53208875722543
82,"Lansing",2,65,1.97427076923077,2.07635076923077
83,"noLansing",2,664,2.09854593373494,1.5836381626506
83,"Lansing",2,82,1.96977073170732,2.12110975609756
84,"noLansing",2,659,2.11643323216995,1.62777629742033
84,"Lansing",2,92,1.96676847826087,2.1000152173913
85,"noLansing",2,707,2.13724893917963,1.68567605374823
85,"Lansing",2,117,1.98280256410256,2.14980225641026
86,"noLansing",2,670,2.1569223880597,1.70987886567164
86,"Lansing",2,156,1.99270769230769,2.17382517307692
87,"noLansing",2,724,2.16603784530387,1.71916975138122
87,"Lansing",2,163,1.99205030674847,2.18102539877301
88,"noLansing",2,773,2.15845769728331,1.71428706338939
88,"Lansing",2,166,1.9838686746988,2.1892045
89,"noLansing",2,763,2.15818112712975,1.71438925294889
89,"Lansing",2,152,1.99824210526316,2.24991447368421
90,"noLansing",2,787,2.15643202033037,1.73152871664549
90,"Lansing",2,152,2.00891644736842,2.26161644736842
91,"noLansing",2,752,2.17202367021277,1.7410295212766
91,"Lansing",2,168,2.02519821428571,2.26928630952381
92,"noLansing",2,733,2.17101159618008,1.7307070941337
92,"Lansing",2,150,2.040682,2.236836
93,"noLansing",2,728,2.16214203296703,1.74298406593407
93,"Lansing",2,157,2.04896305732484,2.25375414012739
94,"noLansing",2,679,2.1686764359352,1.74884860088365
94,"Lansing",2,145,2.06858344827586,2.24915379310345
95,"noLansing",2,708,2.17918940677966,1.75255833333333
95,"Lansing",2,168,2.1014375,2.24435892857143
96,"noLansing",2,709,2.18251466854725,1.76031636107193
96,"Lansing",2,168,2.10517202380952,2.26268392857143
97,"noLansing",2,690,2.18909362318841,1.7767731884058
97,"Lansing",2,159,2.07157547169811,2.23737547169811
98,"noLansing",2,715,2.19814657342657,1.76037146853147
98,"Lansing",2,181,2.09579116022099,2.24628011049724
99,"noLansing",2,697,2.19774791965567,1.75947589670014
99,"Lansing",2,185,2.1222,2.25644756756757
100,"noLansing",2,660,2.18878803030303,1.77756483333333
100,"Lansing",2,197,2.12213502538071,2.23431766497462
