"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
34,"Lansing",1,724,1.86573470054514,1.90351395817942
35,"noLansing",1,47,1.93742178538488,1.19664790200159
35,"Lansing",1,713,1.92045629938783,1.93976737990107
36,"noLansing",1,43,1.96197234687725,1.22247181145331
36,"Lansing",1,721,1.96436874321035,1.95197790575721
37,"noLansing",1,40,1.98336467746486,1.30213710490494
37,"Lansing",1,730,1.99108618098417,1.98328411838781
38,"noLansing",1,36,2.0322107351099,1.34727385864805
38,"Lansing",1,779,2.00296182119987,2.00055311773512
39,"noLansing",1,25,2.07224851675206,1.34668458848704
39,"Lansing",1,807,2.0245649271191,2.0236218729577
40,"noLansing",1,18,2.06208125201506,1.2863484683033
40,"Lansing",1,850,2.034352130568,2.05409066762343
41,"noLansing",1,26,2.06022453519666,1.30573063839109
41,"Lansing",1,868,2.04004515378218,2.06721897750594
42,"noLansing",1,19,2.1536440972549,1.31549644735043
42,"Lansing",1,907,2.07064525289004,2.06803807364365
43,"noLansing",1,19,2.20168528615186,1.32397644880676
43,"Lansing",1,894,2.07882959322457,2.06138058743466
44,"noLansing",1,15,2.09726203171322,1.33965783329228
44,"Lansing",1,908,2.10263465848744,2.03698896008868
45,"noLansing",1,7,2.1920126883279,1.36528456018007
45,"Lansing",1,920,2.098898434808,2.02018730091149
46,"noLansing",1,10,2.31929072643001,1.35648008041673
46,"Lansing",1,909,2.12484773129215,2.03639392074793
47,"noLansing",1,34,2.27375167675766,1.34754681499207
47,"Lansing",1,830,2.12723535051537,2.03920208989928
48,"noLansing",1,29,2.24232275333936,1.35438855189611
48,"Lansing",1,842,2.11537217664312,2.04902475662623
49,"noLansing",1,22,2.22687941714987,1.32584698062048
49,"Lansing",1,828,2.12245252390167,2.06261408622761
50,"noLansing",1,17,2.21774425780582,1.28326387108416
50,"Lansing",1,835,2.09833987726839,2.08944208105478
51,"noLansing",1,25,2.23449260363679,1.29743481177902
51,"Lansing",1,823,2.10163835256766,2.09390785322596
52,"noLansing",1,21,2.27158221757019,1.38206535478554
52,"Lansing",1,775,2.11445930940987,2.07417927989364
53,"noLansing",1,31,2.27788111390604,1.38128853078483
53,"Lansing",1,777,2.12516522264283,2.04504877936112
54,"noLansing",1,43,2.30556711329894,1.30505986564809
54,"Lansing",1,816,2.12664835518612,2.10131529658559
55,"noLansing",1,38,2.23854232112029,1.36411656079208
55,"Lansing",1,787,2.14337539509876,2.1379606422246
