"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
49,"Lansing",1,0,NA,NA
50,"noLansing",1,0,NA,NA
50,"Lansing",1,0,NA,NA
51,"noLansing",1,0,NA,NA
51,"Lansing",1,0,NA,NA
52,"noLansing",1,0,NA,NA
52,"Lansing",1,0,NA,NA
53,"noLansing",1,0,NA,NA
53,"Lansing",1,0,NA,NA
54,"noLansing",1,0,NA,NA
54,"Lansing",1,0,NA,NA
55,"noLansing",1,0,NA,NA
55,"Lansing",1,0,NA,NA
56,"noLansing",1,0,NA,NA
56,"Lansing",1,0,NA,NA
57,"noLansing",1,0,NA,NA
57,"Lansing",1,0,NA,NA
58,"noLansing",1,0,NA,NA
58,"Lansing",1,0,NA,NA
59,"noLansing",1,0,NA,NA
59,"Lansing",1,0,NA,NA
60,"noLansing",1,0,NA,NA
60,"Lansing",1,0,NA,NA
61,"noLansing",1,0,NA,NA
61,"Lansing",1,0,NA,NA
62,"noLansing",1,0,NA,NA
62,"Lansing",1,0,NA,NA
63,"noLansing",1,0,NA,NA
63,"Lansing",1,0,NA,NA
64,"noLansing",1,0,NA,NA
64,"Lansing",1,0,NA,NA
65,"noLansing",1,0,NA,NA
65,"Lansing",1,0,NA,NA
66,"noLansing",1,0,NA,NA
66,"Lansing",1,0,NA,NA
67,"noLansing",1,0,NA,NA
67,"Lansing",1,0,NA,NA
68,"noLansing",1,0,NA,NA
68,"Lansing",1,0,NA,NA
69,"noLansing",1,0,NA,NA
69,"Lansing",1,0,NA,NA
70,"noLansing",1,0,NA,NA
70,"Lansing",1,0,NA,NA
71,"noLansing",1,0,NA,NA
71,"Lansing",1,0,NA,NA
72,"noLansing",1,0,NA,NA
72,"Lansing",1,0,NA,NA
73,"noLansing",1,0,NA,NA
73,"Lansing",1,0,NA,NA
74,"noLansing",1,0,NA,NA
74,"Lansing",1,0,NA,NA
75,"noLansing",1,0,NA,NA
75,"Lansing",1,0,NA,NA
76,"noLansing",1,0,NA,NA
76,"Lansing",1,0,NA,NA
77,"noLansing",1,0,NA,NA
77,"Lansing",1,0,NA,NA
78,"noLansing",1,0,NA,NA
78,"Lansing",1,0,NA,NA
79,"noLansing",1,0,NA,NA
79,"Lansing",1,0,NA,NA
80,"noLansing",1,0,NA,NA
80,"Lansing",1,0,NA,NA
81,"noLansing",1,0,NA,NA
81,"Lansing",1,0,NA,NA
82,"noLansing",1,0,NA,NA
82,"Lansing",1,0,NA,NA
83,"noLansing",1,0,NA,NA
83,"Lansing",1,0,NA,NA
84,"noLansing",1,0,NA,NA
84,"Lansing",1,0,NA,NA
85,"noLansing",1,0,NA,NA
85,"Lansing",1,0,NA,NA
86,"noLansing",1,0,NA,NA
86,"Lansing",1,0,NA,NA
87,"noLansing",1,0,NA,NA
87,"Lansing",1,0,NA,NA
88,"noLansing",1,0,NA,NA
88,"Lansing",1,0,NA,NA
89,"noLansing",1,0,NA,NA
89,"Lansing",1,0,NA,NA
90,"noLansing",1,0,NA,NA
90,"Lansing",1,0,NA,NA
91,"noLansing",1,0,NA,NA
91,"Lansing",1,0,NA,NA
92,"noLansing",1,0,NA,NA
92,"Lansing",1,0,NA,NA
93,"noLansing",1,0,NA,NA
93,"Lansing",1,0,NA,NA
94,"noLansing",1,0,NA,NA
94,"Lansing",1,0,NA,NA
95,"noLansing",1,0,NA,NA
95,"Lansing",1,0,NA,NA
96,"noLansing",1,0,NA,NA
96,"Lansing",1,0,NA,NA
97,"noLansing",1,0,NA,NA
97,"Lansing",1,0,NA,NA
98,"noLansing",1,0,NA,NA
98,"Lansing",1,0,NA,NA
99,"noLansing",1,0,NA,NA
99,"Lansing",1,0,NA,NA
100,"noLansing",1,0,NA,NA
100,"Lansing",1,0,NA,NA
101,"noLansing",1,0,NA,NA
101,"Lansing",1,0,NA,NA
102,"noLansing",1,0,NA,NA
102,"Lansing",1,0,NA,NA
103,"noLansing",1,0,NA,NA
103,"Lansing",1,0,NA,NA
104,"noLansing",1,0,NA,NA
104,"Lansing",1,0,NA,NA
105,"noLansing",1,0,NA,NA
105,"Lansing",1,0,NA,NA
106,"noLansing",1,0,NA,NA
106,"Lansing",1,0,NA,NA
107,"noLansing",1,0,NA,NA
107,"Lansing",1,0,NA,NA
108,"noLansing",1,0,NA,NA
108,"Lansing",1,0,NA,NA
109,"noLansing",1,0,NA,NA
109,"Lansing",1,0,NA,NA
110,"noLansing",1,0,NA,NA
110,"Lansing",1,0,NA,NA
111,"noLansing",1,0,NA,NA
111,"Lansing",1,0,NA,NA
112,"noLansing",1,0,NA,NA
112,"Lansing",1,0,NA,NA
113,"noLansing",1,0,NA,NA
113,"Lansing",1,0,NA,NA
114,"noLansing",1,0,NA,NA
114,"Lansing",1,0,NA,NA
115,"noLansing",1,0,NA,NA
115,"Lansing",1,0,NA,NA
116,"noLansing",1,0,NA,NA
116,"Lansing",1,0,NA,NA
117,"noLansing",1,0,NA,NA
117,"Lansing",1,0,NA,NA
118,"noLansing",1,0,NA,NA
118,"Lansing",1,0,NA,NA
119,"noLansing",1,0,NA,NA
119,"Lansing",1,0,NA,NA
120,"noLansing",1,0,NA,NA
120,"Lansing",1,0,NA,NA
121,"noLansing",1,0,NA,NA
121,"Lansing",1,0,NA,NA
122,"noLansing",1,0,NA,NA
122,"Lansing",1,0,NA,NA
123,"noLansing",1,0,NA,NA
123,"Lansing",1,0,NA,NA
124,"noLansing",1,0,NA,NA
124,"Lansing",1,0,NA,NA
125,"noLansing",1,0,NA,NA
125,"Lansing",1,0,NA,NA
126,"noLansing",1,0,NA,NA
126,"Lansing",1,0,NA,NA
127,"noLansing",1,0,NA,NA
127,"Lansing",1,0,NA,NA
128,"noLansing",1,0,NA,NA
128,"Lansing",1,0,NA,NA
129,"noLansing",1,0,NA,NA
129,"Lansing",1,0,NA,NA
130,"noLansing",1,0,NA,NA
130,"Lansing",1,0,NA,NA
131,"noLansing",1,0,NA,NA
131,"Lansing",1,0,NA,NA
132,"noLansing",1,0,NA,NA
132,"Lansing",1,0,NA,NA
133,"noLansing",1,0,NA,NA
133,"Lansing",1,0,NA,NA
134,"noLansing",1,0,NA,NA
134,"Lansing",1,0,NA,NA
135,"noLansing",1,0,NA,NA
135,"Lansing",1,0,NA,NA
136,"noLansing",1,0,NA,NA
136,"Lansing",1,0,NA,NA
137,"noLansing",1,0,NA,NA
137,"Lansing",1,0,NA,NA
138,"noLansing",1,0,NA,NA
138,"Lansing",1,0,NA,NA
139,"noLansing",1,0,NA,NA
139,"Lansing",1,0,NA,NA
140,"noLansing",1,0,NA,NA
140,"Lansing",1,0,NA,NA
141,"noLansing",1,0,NA,NA
141,"Lansing",1,0,NA,NA
142,"noLansing",1,0,NA,NA
142,"Lansing",1,0,NA,NA
143,"noLansing",1,0,NA,NA
143,"Lansing",1,0,NA,NA
144,"noLansing",1,0,NA,NA
144,"Lansing",1,0,NA,NA
145,"noLansing",1,0,NA,NA
145,"Lansing",1,0,NA,NA
146,"noLansing",1,0,NA,NA
146,"Lansing",1,0,NA,NA
147,"noLansing",1,0,NA,NA
147,"Lansing",1,0,NA,NA
148,"noLansing",1,0,NA,NA
148,"Lansing",1,0,NA,NA
149,"noLansing",1,0,NA,NA
149,"Lansing",1,0,NA,NA
150,"noLansing",1,0,NA,NA
150,"Lansing",1,0,NA,NA
151,"noLansing",1,0,NA,NA
151,"Lansing",1,0,NA,NA
152,"noLansing",1,0,NA,NA
152,"Lansing",1,0,NA,NA
153,"noLansing",1,0,NA,NA
153,"Lansing",1,0,NA,NA
154,"noLansing",1,0,NA,NA
154,"Lansing",1,0,NA,NA
155,"noLansing",1,0,NA,NA
155,"Lansing",1,0,NA,NA
156,"noLansing",1,0,NA,NA
156,"Lansing",1,0,NA,NA
157,"noLansing",1,0,NA,NA
157,"Lansing",1,0,NA,NA
158,"noLansing",1,0,NA,NA
158,"Lansing",1,0,NA,NA
159,"noLansing",1,0,NA,NA
159,"Lansing",1,0,NA,NA
160,"noLansing",1,0,NA,NA
160,"Lansing",1,0,NA,NA
161,"noLansing",1,0,NA,NA
161,"Lansing",1,0,NA,NA
162,"noLansing",1,0,NA,NA
162,"Lansing",1,0,NA,NA
163,"noLansing",1,0,NA,NA
163,"Lansing",1,0,NA,NA
164,"noLansing",1,0,NA,NA
164,"Lansing",1,0,NA,NA
165,"noLansing",1,0,NA,NA
165,"Lansing",1,0,NA,NA
166,"noLansing",1,0,NA,NA
166,"Lansing",1,0,NA,NA
167,"noLansing",1,0,NA,NA
167,"Lansing",1,0,NA,NA
168,"noLansing",1,0,NA,NA
168,"Lansing",1,0,NA,NA
169,"noLansing",1,0,NA,NA
169,"Lansing",1,0,NA,NA
170,"noLansing",1,0,NA,NA
170,"Lansing",1,0,NA,NA
171,"noLansing",1,0,NA,NA
171,"Lansing",1,0,NA,NA
172,"noLansing",1,0,NA,NA
172,"Lansing",1,0,NA,NA
173,"noLansing",1,0,NA,NA
173,"Lansing",1,0,NA,NA
174,"noLansing",1,0,NA,NA
174,"Lansing",1,0,NA,NA
175,"noLansing",1,0,NA,NA
175,"Lansing",1,0,NA,NA
176,"noLansing",1,0,NA,NA
176,"Lansing",1,0,NA,NA
177,"noLansing",1,0,NA,NA
177,"Lansing",1,0,NA,NA
178,"noLansing",1,0,NA,NA
178,"Lansing",1,0,NA,NA
179,"noLansing",1,0,NA,NA
179,"Lansing",1,0,NA,NA
180,"noLansing",1,0,NA,NA
180,"Lansing",1,0,NA,NA
181,"noLansing",1,0,NA,NA
181,"Lansing",1,0,NA,NA
182,"noLansing",1,0,NA,NA
182,"Lansing",1,0,NA,NA
183,"noLansing",1,0,NA,NA
183,"Lansing",1,0,NA,NA
184,"noLansing",1,0,NA,NA
184,"Lansing",1,0,NA,NA
185,"noLansing",1,0,NA,NA
185,"Lansing",1,0,NA,NA
186,"noLansing",1,0,NA,NA
186,"Lansing",1,0,NA,NA
187,"noLansing",1,0,NA,NA
187,"Lansing",1,0,NA,NA
188,"noLansing",1,0,NA,NA
188,"Lansing",1,0,NA,NA
189,"noLansing",1,0,NA,NA
189,"Lansing",1,0,NA,NA
190,"noLansing",1,0,NA,NA
190,"Lansing",1,0,NA,NA
191,"noLansing",1,0,NA,NA
191,"Lansing",1,0,NA,NA
192,"noLansing",1,0,NA,NA
192,"Lansing",1,0,NA,NA
193,"noLansing",1,0,NA,NA
193,"Lansing",1,0,NA,NA
194,"noLansing",1,0,NA,NA
194,"Lansing",1,0,NA,NA
195,"noLansing",1,0,NA,NA
195,"Lansing",1,0,NA,NA
196,"noLansing",1,0,NA,NA
196,"Lansing",1,0,NA,NA
197,"noLansing",1,0,NA,NA
197,"Lansing",1,0,NA,NA
198,"noLansing",1,0,NA,NA
198,"Lansing",1,0,NA,NA
199,"noLansing",1,0,NA,NA
199,"Lansing",1,0,NA,NA
200,"noLansing",1,0,NA,NA
200,"Lansing",1,0,NA,NA
201,"noLansing",1,0,NA,NA
201,"Lansing",1,0,NA,NA
202,"noLansing",1,0,NA,NA
202,"Lansing",1,0,NA,NA
203,"noLansing",1,0,NA,NA
203,"Lansing",1,0,NA,NA
204,"noLansing",1,0,NA,NA
204,"Lansing",1,0,NA,NA
205,"noLansing",1,0,NA,NA
205,"Lansing",1,0,NA,NA
206,"noLansing",1,0,NA,NA
206,"Lansing",1,0,NA,NA
207,"noLansing",1,0,NA,NA
207,"Lansing",1,0,NA,NA
208,"noLansing",1,0,NA,NA
208,"Lansing",1,0,NA,NA
209,"noLansing",1,0,NA,NA
209,"Lansing",1,0,NA,NA
210,"noLansing",1,0,NA,NA
210,"Lansing",1,0,NA,NA
211,"noLansing",1,0,NA,NA
211,"Lansing",1,0,NA,NA
212,"noLansing",1,0,NA,NA
212,"Lansing",1,0,NA,NA
213,"noLansing",1,0,NA,NA
213,"Lansing",1,0,NA,NA
214,"noLansing",1,0,NA,NA
214,"Lansing",1,0,NA,NA
215,"noLansing",1,0,NA,NA
215,"Lansing",1,0,NA,NA
216,"noLansing",1,0,NA,NA
216,"Lansing",1,0,NA,NA
217,"noLansing",1,0,NA,NA
217,"Lansing",1,0,NA,NA
218,"noLansing",1,0,NA,NA
218,"Lansing",1,0,NA,NA
219,"noLansing",1,0,NA,NA
219,"Lansing",1,0,NA,NA
220,"noLansing",1,0,NA,NA
220,"Lansing",1,0,NA,NA
221,"noLansing",1,0,NA,NA
221,"Lansing",1,0,NA,NA
222,"noLansing",1,0,NA,NA
222,"Lansing",1,0,NA,NA
223,"noLansing",1,0,NA,NA
223,"Lansing",1,0,NA,NA
224,"noLansing",1,0,NA,NA
224,"Lansing",1,0,NA,NA
225,"noLansing",1,0,NA,NA
225,"Lansing",1,0,NA,NA
226,"noLansing",1,0,NA,NA
226,"Lansing",1,0,NA,NA
227,"noLansing",1,0,NA,NA
227,"Lansing",1,0,NA,NA
228,"noLansing",1,0,NA,NA
228,"Lansing",1,0,NA,NA
229,"noLansing",1,0,NA,NA
229,"Lansing",1,0,NA,NA
230,"noLansing",1,0,NA,NA
230,"Lansing",1,0,NA,NA
231,"noLansing",1,0,NA,NA
231,"Lansing",1,0,NA,NA
232,"noLansing",1,0,NA,NA
232,"Lansing",1,0,NA,NA
233,"noLansing",1,0,NA,NA
233,"Lansing",1,0,NA,NA
234,"noLansing",1,0,NA,NA
234,"Lansing",1,0,NA,NA
235,"noLansing",1,0,NA,NA
235,"Lansing",1,0,NA,NA
236,"noLansing",1,0,NA,NA
236,"Lansing",1,0,NA,NA
237,"noLansing",1,0,NA,NA
237,"Lansing",1,0,NA,NA
238,"noLansing",1,0,NA,NA
238,"Lansing",1,0,NA,NA
239,"noLansing",1,0,NA,NA
239,"Lansing",1,0,NA,NA
240,"noLansing",1,0,NA,NA
240,"Lansing",1,0,NA,NA
241,"noLansing",1,0,NA,NA
241,"Lansing",1,0,NA,NA
242,"noLansing",1,0,NA,NA
242,"Lansing",1,0,NA,NA
243,"noLansing",1,0,NA,NA
243,"Lansing",1,0,NA,NA
244,"noLansing",1,0,NA,NA
244,"Lansing",1,0,NA,NA
245,"noLansing",1,0,NA,NA
245,"Lansing",1,0,NA,NA
246,"noLansing",1,0,NA,NA
246,"Lansing",1,0,NA,NA
247,"noLansing",1,0,NA,NA
247,"Lansing",1,0,NA,NA
248,"noLansing",1,0,NA,NA
248,"Lansing",1,0,NA,NA
249,"noLansing",1,0,NA,NA
249,"Lansing",1,0,NA,NA
250,"noLansing",1,0,NA,NA
250,"Lansing",1,0,NA,NA
251,"noLansing",1,0,NA,NA
251,"Lansing",1,0,NA,NA
252,"noLansing",1,0,NA,NA
252,"Lansing",1,0,NA,NA
253,"noLansing",1,0,NA,NA
253,"Lansing",1,0,NA,NA
254,"noLansing",1,0,NA,NA
254,"Lansing",1,0,NA,NA
255,"noLansing",1,0,NA,NA
255,"Lansing",1,0,NA,NA
256,"noLansing",1,0,NA,NA
256,"Lansing",1,0,NA,NA
257,"noLansing",1,0,NA,NA
257,"Lansing",1,0,NA,NA
258,"noLansing",1,0,NA,NA
258,"Lansing",1,0,NA,NA
259,"noLansing",1,0,NA,NA
259,"Lansing",1,0,NA,NA
260,"noLansing",1,0,NA,NA
260,"Lansing",1,0,NA,NA
261,"noLansing",1,0,NA,NA
261,"Lansing",1,0,NA,NA
262,"noLansing",1,0,NA,NA
262,"Lansing",1,0,NA,NA
263,"noLansing",1,0,NA,NA
263,"Lansing",1,0,NA,NA
264,"noLansing",1,0,NA,NA
264,"Lansing",1,0,NA,NA
265,"noLansing",1,0,NA,NA
265,"Lansing",1,0,NA,NA
266,"noLansing",1,0,NA,NA
266,"Lansing",1,0,NA,NA
267,"noLansing",1,0,NA,NA
267,"Lansing",1,0,NA,NA
268,"noLansing",1,0,NA,NA
268,"Lansing",1,0,NA,NA
269,"noLansing",1,0,NA,NA
269,"Lansing",1,0,NA,NA
270,"noLansing",1,0,NA,NA
270,"Lansing",1,0,NA,NA
271,"noLansing",1,0,NA,NA
271,"Lansing",1,0,NA,NA
272,"noLansing",1,0,NA,NA
272,"Lansing",1,0,NA,NA
273,"noLansing",1,0,NA,NA
273,"Lansing",1,0,NA,NA
274,"noLansing",1,0,NA,NA
274,"Lansing",1,0,NA,NA
275,"noLansing",1,0,NA,NA
275,"Lansing",1,0,NA,NA
276,"noLansing",1,0,NA,NA
276,"Lansing",1,0,NA,NA
277,"noLansing",1,0,NA,NA
277,"Lansing",1,0,NA,NA
278,"noLansing",1,0,NA,NA
278,"Lansing",1,0,NA,NA
279,"noLansing",1,0,NA,NA
279,"Lansing",1,0,NA,NA
280,"noLansing",1,0,NA,NA
280,"Lansing",1,0,NA,NA
281,"noLansing",1,0,NA,NA
281,"Lansing",1,0,NA,NA
282,"noLansing",1,0,NA,NA
282,"Lansing",1,0,NA,NA
283,"noLansing",1,0,NA,NA
283,"Lansing",1,0,NA,NA
284,"noLansing",1,0,NA,NA
284,"Lansing",1,0,NA,NA
285,"noLansing",1,0,NA,NA
285,"Lansing",1,0,NA,NA
286,"noLansing",1,0,NA,NA
286,"Lansing",1,0,NA,NA
287,"noLansing",1,0,NA,NA
287,"Lansing",1,0,NA,NA
288,"noLansing",1,0,NA,NA
288,"Lansing",1,0,NA,NA
289,"noLansing",1,0,NA,NA
289,"Lansing",1,0,NA,NA
290,"noLansing",1,0,NA,NA
290,"Lansing",1,0,NA,NA
291,"noLansing",1,0,NA,NA
291,"Lansing",1,0,NA,NA
292,"noLansing",1,0,NA,NA
292,"Lansing",1,0,NA,NA
293,"noLansing",1,0,NA,NA
293,"Lansing",1,0,NA,NA
294,"noLansing",1,0,NA,NA
294,"Lansing",1,0,NA,NA
295,"noLansing",1,0,NA,NA
295,"Lansing",1,0,NA,NA
296,"noLansing",1,0,NA,NA
296,"Lansing",1,0,NA,NA
297,"noLansing",1,0,NA,NA
297,"Lansing",1,0,NA,NA
298,"noLansing",1,0,NA,NA
298,"Lansing",1,0,NA,NA
299,"noLansing",1,0,NA,NA
299,"Lansing",1,0,NA,NA
300,"noLansing",1,0,NA,NA
300,"Lansing",1,0,NA,NA
301,"noLansing",1,0,NA,NA
301,"Lansing",1,0,NA,NA
302,"noLansing",1,0,NA,NA
302,"Lansing",1,0,NA,NA
303,"noLansing",1,0,NA,NA
303,"Lansing",1,0,NA,NA
304,"noLansing",1,0,NA,NA
304,"Lansing",1,0,NA,NA
305,"noLansing",1,0,NA,NA
305,"Lansing",1,0,NA,NA
306,"noLansing",1,0,NA,NA
306,"Lansing",1,0,NA,NA
307,"noLansing",1,0,NA,NA
307,"Lansing",1,0,NA,NA
308,"noLansing",1,0,NA,NA
308,"Lansing",1,0,NA,NA
309,"noLansing",1,0,NA,NA
309,"Lansing",1,0,NA,NA
310,"noLansing",1,0,NA,NA
310,"Lansing",1,0,NA,NA
311,"noLansing",1,0,NA,NA
311,"Lansing",1,0,NA,NA
312,"noLansing",1,0,NA,NA
312,"Lansing",1,0,NA,NA
313,"noLansing",1,0,NA,NA
313,"Lansing",1,0,NA,NA
314,"noLansing",1,0,NA,NA
314,"Lansing",1,0,NA,NA
315,"noLansing",1,0,NA,NA
315,"Lansing",1,0,NA,NA
316,"noLansing",1,0,NA,NA
316,"Lansing",1,0,NA,NA
317,"noLansing",1,0,NA,NA
317,"Lansing",1,0,NA,NA
318,"noLansing",1,0,NA,NA
318,"Lansing",1,0,NA,NA
319,"noLansing",1,0,NA,NA
319,"Lansing",1,0,NA,NA
320,"noLansing",1,0,NA,NA
320,"Lansing",1,0,NA,NA
321,"noLansing",1,0,NA,NA
321,"Lansing",1,0,NA,NA
322,"noLansing",1,0,NA,NA
322,"Lansing",1,0,NA,NA
323,"noLansing",1,0,NA,NA
323,"Lansing",1,0,NA,NA
324,"noLansing",1,0,NA,NA
324,"Lansing",1,0,NA,NA
325,"noLansing",1,0,NA,NA
325,"Lansing",1,0,NA,NA
326,"noLansing",1,0,NA,NA
326,"Lansing",1,0,NA,NA
327,"noLansing",1,0,NA,NA
327,"Lansing",1,0,NA,NA
328,"noLansing",1,0,NA,NA
328,"Lansing",1,0,NA,NA
329,"noLansing",1,0,NA,NA
329,"Lansing",1,0,NA,NA
330,"noLansing",1,0,NA,NA
330,"Lansing",1,0,NA,NA
331,"noLansing",1,0,NA,NA
331,"Lansing",1,0,NA,NA
332,"noLansing",1,0,NA,NA
332,"Lansing",1,0,NA,NA
333,"noLansing",1,0,NA,NA
333,"Lansing",1,0,NA,NA
334,"noLansing",1,0,NA,NA
334,"Lansing",1,0,NA,NA
335,"noLansing",1,0,NA,NA
335,"Lansing",1,0,NA,NA
336,"noLansing",1,0,NA,NA
336,"Lansing",1,0,NA,NA
337,"noLansing",1,0,NA,NA
337,"Lansing",1,0,NA,NA
338,"noLansing",1,0,NA,NA
338,"Lansing",1,0,NA,NA
339,"noLansing",1,0,NA,NA
339,"Lansing",1,0,NA,NA
340,"noLansing",1,0,NA,NA
340,"Lansing",1,0,NA,NA
341,"noLansing",1,0,NA,NA
341,"Lansing",1,0,NA,NA
342,"noLansing",1,0,NA,NA
342,"Lansing",1,0,NA,NA
343,"noLansing",1,0,NA,NA
343,"Lansing",1,0,NA,NA
344,"noLansing",1,0,NA,NA
344,"Lansing",1,0,NA,NA
345,"noLansing",1,0,NA,NA
345,"Lansing",1,0,NA,NA
346,"noLansing",1,0,NA,NA
346,"Lansing",1,0,NA,NA
347,"noLansing",1,0,NA,NA
347,"Lansing",1,0,NA,NA
348,"noLansing",1,0,NA,NA
348,"Lansing",1,0,NA,NA
349,"noLansing",1,0,NA,NA
349,"Lansing",1,0,NA,NA
350,"noLansing",1,0,NA,NA
350,"Lansing",1,0,NA,NA
351,"noLansing",1,0,NA,NA
351,"Lansing",1,0,NA,NA
352,"noLansing",1,0,NA,NA
352,"Lansing",1,0,NA,NA
353,"noLansing",1,0,NA,NA
353,"Lansing",1,0,NA,NA
354,"noLansing",1,0,NA,NA
354,"Lansing",1,0,NA,NA
355,"noLansing",1,0,NA,NA
355,"Lansing",1,0,NA,NA
356,"noLansing",1,0,NA,NA
356,"Lansing",1,0,NA,NA
357,"noLansing",1,0,NA,NA
357,"Lansing",1,0,NA,NA
358,"noLansing",1,0,NA,NA
358,"Lansing",1,0,NA,NA
359,"noLansing",1,0,NA,NA
359,"Lansing",1,0,NA,NA
360,"noLansing",1,0,NA,NA
360,"Lansing",1,0,NA,NA
361,"noLansing",1,0,NA,NA
361,"Lansing",1,0,NA,NA
362,"noLansing",1,0,NA,NA
362,"Lansing",1,0,NA,NA
363,"noLansing",1,0,NA,NA
363,"Lansing",1,0,NA,NA
364,"noLansing",1,0,NA,NA
364,"Lansing",1,0,NA,NA
365,"noLansing",1,0,NA,NA
365,"Lansing",1,0,NA,NA
366,"noLansing",1,0,NA,NA
366,"Lansing",1,0,NA,NA
367,"noLansing",1,0,NA,NA
367,"Lansing",1,0,NA,NA
368,"noLansing",1,0,NA,NA
368,"Lansing",1,0,NA,NA
369,"noLansing",1,0,NA,NA
369,"Lansing",1,0,NA,NA
370,"noLansing",1,0,NA,NA
370,"Lansing",1,0,NA,NA
371,"noLansing",1,0,NA,NA
371,"Lansing",1,0,NA,NA
372,"noLansing",1,0,NA,NA
372,"Lansing",1,0,NA,NA
373,"noLansing",1,0,NA,NA
373,"Lansing",1,0,NA,NA
374,"noLansing",1,0,NA,NA
374,"Lansing",1,0,NA,NA
375,"noLansing",1,0,NA,NA
375,"Lansing",1,0,NA,NA
376,"noLansing",1,0,NA,NA
376,"Lansing",1,0,NA,NA
377,"noLansing",1,0,NA,NA
377,"Lansing",1,0,NA,NA
378,"noLansing",1,0,NA,NA
378,"Lansing",1,0,NA,NA
379,"noLansing",1,0,NA,NA
379,"Lansing",1,0,NA,NA
380,"noLansing",1,0,NA,NA
380,"Lansing",1,0,NA,NA
381,"noLansing",1,0,NA,NA
381,"Lansing",1,0,NA,NA
382,"noLansing",1,0,NA,NA
382,"Lansing",1,0,NA,NA
