"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
7,"Lansing",2,2672,1.5,1.16523199318769
8,"noLansing",2,1951,1.5,0.819999992847443
8,"Lansing",2,2728,1.5,1.15560846201136
9,"noLansing",2,2001,1.5,0.819999992847443
9,"Lansing",2,2780,1.5,1.15690643238507
10,"noLansing",2,1961,1.5,0.819999992847443
10,"Lansing",2,2777,1.5,1.15394306174276
11,"noLansing",2,2027,1.5,0.819999992847443
11,"Lansing",2,2766,1.5,1.15994211218966
12,"noLansing",2,1978,1.5,0.819999992847443
12,"Lansing",2,2735,1.5,1.16215717857891
13,"noLansing",2,1983,1.5,0.819999992847443
13,"Lansing",2,2782,1.5,1.17289715324007
14,"noLansing",2,1909,1.5,0.819999992847443
14,"Lansing",2,2819,1.5,1.16257533869789
15,"noLansing",2,1862,1.5,0.819999992847443
15,"Lansing",2,2848,1.5,1.13932580090641
16,"noLansing",2,1909,1.5,0.819999992847443
16,"Lansing",2,2844,1.5,1.13315748304925
17,"noLansing",2,1921,1.5,0.819999992847443
17,"Lansing",2,2861,1.5,1.13324008426313
18,"noLansing",2,2095,1.5,0.819999992847443
18,"Lansing",2,2742,1.5,1.1440189222973
19,"noLansing",2,2148,1.5,0.819999992847443
19,"Lansing",2,2873,1.5,1.15565606620807
20,"noLansing",2,2203,1.5,0.819999992847443
20,"Lansing",2,2810,1.5,1.16259782212485
21,"noLansing",2,2125,1.5,0.819999992847443
21,"Lansing",2,2853,1.5,1.17287061943993
22,"noLansing",2,2036,1.5,0.819999992847443
22,"Lansing",2,2818,1.5,1.17267561348048
23,"noLansing",2,1889,1.5,0.819999992847443
23,"Lansing",2,2909,1.5,1.1686146013431
24,"noLansing",2,1998,1.5,0.819999992847443
24,"Lansing",2,2974,1.5,1.19115664763345
25,"noLansing",2,1939,1.5,0.819999992847443
25,"Lansing",2,2990,1.5,1.17478256560488
26,"noLansing",2,2021,1.5,0.819999992847443
26,"Lansing",2,2874,1.5,1.16610990851475
27,"noLansing",2,1956,1.5,0.819999992847443
27,"Lansing",2,2809,1.5,1.14403698188888
28,"noLansing",2,1979,1.5,0.819999992847443
28,"Lansing",2,2810,1.5,1.14177931755039
29,"noLansing",2,1979,1.5,0.819999992847443
29,"Lansing",2,2810,1.5,1.14177931755039
30,"noLansing",2,1979,1.5,0.819999992847443
30,"Lansing",2,2810,1.5,1.14177931755039
0,"noLansing",3,500,1.5,0.819999992847443
0,"Lansing",3,500,1.5,1.29999995231628
1,"noLansing",3,1074,1.5,0.819999992847443
1,"Lansing",3,1229,1.5,1.29999995231628
2,"noLansing",3,1484,1.5,0.819999992847443
2,"Lansing",3,1922,1.5,1.22492191136566
3,"noLansing",3,1765,1.5,0.819999992847443
3,"Lansing",3,2285,1.5,1.18223190411958
4,"noLansing",3,1962,1.5,0.819999992847443
4,"Lansing",3,2458,1.5,1.15349873718544
5,"noLansing",3,2116,1.5,0.819999992847443
5,"Lansing",3,2571,1.5,1.15538696656659
6,"noLansing",3,2075,1.5,0.819999992847443
6,"Lansing",3,2652,1.5,1.15343133024141
7,"noLansing",3,1997,1.5,0.819999992847443
7,"Lansing",3,2806,1.5,1.14294365016546
8,"noLansing",3,1874,1.5,0.819999992847443
8,"Lansing",3,2876,1.5,1.16484696700941
9,"noLansing",3,1833,1.5,0.819999992847443
9,"Lansing",3,2948,1.5,1.14698096199954
10,"noLansing",3,1879,1.5,0.819999992847443
10,"Lansing",3,2968,1.5,1.12830184540659
11,"noLansing",3,1952,1.5,0.819999992847443
11,"Lansing",3,3031,1.5,1.13315733224006
12,"noLansing",3,2058,1.5,0.819999992847443
12,"Lansing",3,2930,1.5,1.16999995708466
13,"noLansing",3,2105,1.5,0.819999992847443
13,"Lansing",3,2838,1.5,1.14379840765813
14,"noLansing",3,2083,1.5,0.819999992847443
14,"Lansing",3,2676,1.5,1.1508594495655
15,"noLansing",3,2050,1.5,0.819999992847443
15,"Lansing",3,2680,1.5,1.1583581664669
16,"noLansing",3,2071,1.5,0.819999992847443
16,"Lansing",3,2627,1.5,1.15995427797083
17,"noLansing",3,2061,1.5,0.819999992847443
17,"Lansing",3,2642,1.5,1.15533682363309
18,"noLansing",3,2062,1.5,0.819999992847443
18,"Lansing",3,2686,1.5,1.17319429799504
19,"noLansing",3,2112,1.5,0.819999992847443
19,"Lansing",3,2694,1.5,1.1571640258554
20,"noLansing",3,1980,1.5,0.819999992847443
20,"Lansing",3,2647,1.5,1.16592364442722
21,"noLansing",3,1894,1.5,0.819999992847443
21,"Lansing",3,2717,1.5,1.16267938319049
22,"noLansing",3,1886,1.5,0.819999992847443
22,"Lansing",3,2691,1.5,1.15845406378835
23,"noLansing",3,1914,1.5,0.819999992847443
23,"Lansing",3,2773,1.5,1.1551387964325
24,"noLansing",3,2059,1.5,0.819999992847443
24,"Lansing",3,2796,1.5,1.13633758349821
25,"noLansing",3,2025,1.5,0.819999992847443
25,"Lansing",3,2698,1.5,1.14340247844572
26,"noLansing",3,1985,1.5,0.819999992847443
26,"Lansing",3,2676,1.5,1.17077723657782
27,"noLansing",3,1925,1.5,0.819999992847443
27,"Lansing",3,2771,1.5,1.15315766250214
28,"noLansing",3,1891,1.5,0.819999992847443
28,"Lansing",3,2764,1.5,1.16407376338017
29,"noLansing",3,1891,1.5,0.819999992847443
29,"Lansing",3,2764,1.5,1.16407376338017
30,"noLansing",3,1891,1.5,0.819999992847443
30,"Lansing",3,2764,1.5,1.16407376338017
0,"noLansing",4,500,1.5,0.819999992847443
0,"Lansing",4,500,1.5,1.29999995231628
1,"noLansing",4,1055,1.5,0.819999992847443
1,"Lansing",4,1275,1.5,1.29999995231628
2,"noLansing",4,1376,1.5,0.819999992847443
2,"Lansing",4,2002,1.5,1.24090904539282
3,"noLansing",4,1582,1.5,0.819999992847443
3,"Lansing",4,2318,1.5,1.18727346809904
4,"noLansing",4,1636,1.5,0.819999992847443
4,"Lansing",4,2421,1.5,1.13998343608735
5,"noLansing",4,1726,1.5,0.819999992847443
5,"Lansing",4,2435,1.5,1.14570837686684
6,"noLansing",4,1908,1.5,0.819999992847443
6,"Lansing",4,2471,1.5,1.14900845643819
7,"noLansing",4,1938,1.5,0.819999992847443
7,"Lansing",4,2646,1.5,1.15997728171532
8,"noLansing",4,1941,1.5,0.819999992847443
8,"Lansing",4,2656,1.5,1.17567766771977
9,"noLansing",4,1956,1.5,0.819999992847443
9,"Lansing",4,2652,1.5,1.16519603569224
10,"noLansing",4,1974,1.5,0.819999992847443
10,"Lansing",4,2569,1.5,1.16438298570641
11,"noLansing",4,1842,1.5,0.819999992847443
11,"Lansing",4,2622,1.5,1.16315785207246
12,"noLansing",4,1849,1.5,0.819999992847443
12,"Lansing",4,2765,1.5,1.14813739007464
13,"noLansing",4,1875,1.5,0.819999992847443
13,"Lansing",4,2753,1.5,1.15928074207645
14,"noLansing",4,1828,1.5,0.819999992847443
14,"Lansing",4,2679,1.5,1.15684952830236
15,"noLansing",4,1822,1.5,0.819999992847443
15,"Lansing",4,2693,1.5,1.15180092321822
16,"noLansing",4,1911,1.5,0.819999992847443
16,"Lansing",4,2581,1.5,1.1524214997674
17,"noLansing",4,1977,1.5,0.819999992847443
17,"Lansing",4,2637,1.5,1.14914671552873
18,"noLansing",4,2012,1.5,0.819999992847443
18,"Lansing",4,2594,1.5,1.13511946491765
19,"noLansing",4,2083,1.5,0.819999992847443
19,"Lansing",4,2633,1.5,1.13311807465472
20,"noLansing",4,2170,1.5,0.819999992847443
20,"Lansing",4,2523,1.5,1.13202532510459
21,"noLansing",4,2246,1.5,0.819999992847443
21,"Lansing",4,2475,1.5,1.14872723059221
22,"noLansing",4,2274,1.5,0.819999992847443
22,"Lansing",4,2465,1.5,1.14283971467318
23,"noLansing",4,2264,1.5,0.819999992847443
23,"Lansing",4,2537,1.5,1.14473783739637
24,"noLansing",4,2307,1.5,0.819999992847443
24,"Lansing",4,2328,1.5,1.15927830799339
25,"noLansing",4,2364,1.5,0.819999992847443
25,"Lansing",4,2329,1.5,1.14705878145554
26,"noLansing",4,2256,1.5,0.819999992847443
26,"Lansing",4,2373,1.5,1.14112933024645
27,"noLansing",4,2298,1.5,0.819999992847443
27,"Lansing",4,2314,1.5,1.12584265533355
28,"noLansing",4,2200,1.5,0.819999992847443
28,"Lansing",4,2279,1.5,1.11974546134132
29,"noLansing",4,2202,1.5,0.819999992847443
29,"Lansing",4,2251,1.5,1.1429142184069
30,"noLansing",4,2202,1.5,0.819999992847443
30,"Lansing",4,2251,1.5,1.1429142184069
0,"noLansing",5,500,1.5,0.819999992847443
0,"Lansing",5,500,1.5,1.29999995231628
1,"noLansing",5,1033,1.5,0.819999992847443
1,"Lansing",5,1234,1.5,1.29999995231628
2,"noLansing",5,1391,1.5,0.819999992847443
2,"Lansing",5,1980,1.5,1.21924237952088
3,"noLansing",5,1521,1.5,0.819999992847443
3,"Lansing",5,2441,1.5,1.1977467811386
4,"noLansing",5,1738,1.5,0.819999992847443
4,"Lansing",5,2623,1.5,1.17411356730357
5,"noLansing",5,1758,1.5,0.819999992847443
5,"Lansing",5,2748,1.5,1.12874813909267
6,"noLansing",5,1834,1.5,0.819999992847443
6,"Lansing",5,2731,1.5,1.12482602977788
7,"noLansing",5,1982,1.5,0.819999992847443
7,"Lansing",5,2809,1.5,1.13292982672491
8,"noLansing",5,1950,1.5,0.819999992847443
8,"Lansing",5,2836,1.5,1.12626935220067
9,"noLansing",5,1932,1.5,0.819999992847443
9,"Lansing",5,2762,1.5,1.13102819891963
10,"noLansing",5,1956,1.5,0.819999992847443
10,"Lansing",5,2707,1.5,1.14200217458741
11,"noLansing",5,1870,1.5,0.819999992847443
11,"Lansing",5,2748,1.5,1.16328234452174
12,"noLansing",5,1929,1.5,0.819999992847443
12,"Lansing",5,2699,1.5,1.15020373698825
13,"noLansing",5,2072,1.5,0.819999992847443
13,"Lansing",5,2644,1.5,1.12447045799824
14,"noLansing",5,2073,1.5,0.819999992847443
14,"Lansing",5,2583,1.5,1.12082845288748
15,"noLansing",5,1968,1.5,0.819999992847443
15,"Lansing",5,2694,1.5,1.14172230407585
16,"noLansing",5,1962,1.5,0.819999992847443
16,"Lansing",5,2859,1.5,1.14039869898889
17,"noLansing",5,1949,1.5,0.819999992847443
17,"Lansing",5,2772,1.5,1.15930731678422
18,"noLansing",5,1967,1.5,0.819999992847443
18,"Lansing",5,2684,1.5,1.15275703670371
19,"noLansing",5,2015,1.5,0.819999992847443
19,"Lansing",5,2614,1.5,1.15030600218346
20,"noLansing",5,2017,1.5,0.819999992847443
20,"Lansing",5,2559,1.5,1.14454860983532
21,"noLansing",5,2096,1.5,0.819999992847443
21,"Lansing",5,2492,1.5,1.13306576903329
22,"noLansing",5,2202,1.5,0.819999992847443
22,"Lansing",5,2492,1.5,1.14349915548848
23,"noLansing",5,2257,1.5,0.819999992847443
23,"Lansing",5,2494,1.5,1.13945464946407
24,"noLansing",5,2200,1.5,0.819999992847443
24,"Lansing",5,2597,1.5,1.14181743982805
25,"noLansing",5,2036,1.5,0.819999992847443
25,"Lansing",5,2681,1.5,1.14531886884411
26,"noLansing",5,1988,1.5,0.819999992847443
26,"Lansing",5,2678,1.5,1.15388345282144
27,"noLansing",5,2041,1.5,0.819999992847443
27,"Lansing",5,2740,1.5,1.14675178275491
28,"noLansing",5,2004,1.5,0.819999992847443
28,"Lansing",5,2845,1.5,1.13367306913768
29,"noLansing",5,2004,1.5,0.819999992847443
29,"Lansing",5,2845,1.5,1.13367306913768
30,"noLansing",5,2004,1.5,0.819999992847443
30,"Lansing",5,2845,1.5,1.13367306913768
0,"noLansing",6,500,1.5,0.819999992847443
0,"Lansing",6,500,1.5,1.29999995231628
1,"noLansing",6,1085,1.5,0.819999992847443
1,"Lansing",6,1130,1.5,1.29999995231628
2,"noLansing",6,1412,1.5,0.819999992847443
2,"Lansing",6,1728,1.5,1.23153930667926
3,"noLansing",6,1629,1.5,0.819999992847443
3,"Lansing",6,2178,1.5,1.19196506188045
4,"noLansing",6,1737,1.5,0.819999992847443
4,"Lansing",6,2436,1.5,1.18686366746774
5,"noLansing",6,1778,1.5,0.819999992847443
5,"Lansing",6,2519,1.5,1.16633580477761
6,"noLansing",6,1766,1.5,0.819999992847443
6,"Lansing",6,2607,1.5,1.14641346005951
7,"noLansing",6,1799,1.5,0.819999992847443
7,"Lansing",6,2742,1.5,1.14070017697775
8,"noLansing",6,1917,1.5,0.819999992847443
8,"Lansing",6,2734,1.5,1.14831744142057
9,"noLansing",6,2003,1.5,0.819999992847443
9,"Lansing",6,2722,1.5,1.14096248570301
10,"noLansing",6,2109,1.5,0.819999992847443
10,"Lansing",6,2761,1.5,1.15686341283633
11,"noLansing",6,2195,1.5,0.819999992847443
11,"Lansing",6,2747,1.5,1.13862391163924
12,"noLansing",6,2080,1.5,0.819999992847443
12,"Lansing",6,2747,1.5,1.13767742459714
13,"noLansing",6,2122,1.5,0.819999992847443
13,"Lansing",6,2731,1.5,1.13672643212424
14,"noLansing",6,2115,1.5,0.819999992847443
14,"Lansing",6,2737,1.5,1.12663496050209
15,"noLansing",6,2060,1.5,0.819999992847443
15,"Lansing",6,2675,1.5,1.14254201416657
16,"noLansing",6,2071,1.5,0.819999992847443
16,"Lansing",6,2689,1.5,1.14577905801026
17,"noLansing",6,2161,1.5,0.819999992847443
17,"Lansing",6,2654,1.5,1.14423507483453
18,"noLansing",6,2136,1.5,0.819999992847443
18,"Lansing",6,2611,1.5,1.14216770992476
19,"noLansing",6,2105,1.5,0.819999992847443
19,"Lansing",6,2616,1.5,1.15886845902201
20,"noLansing",6,2199,1.5,0.819999992847443
20,"Lansing",6,2583,1.5,1.15807196681369
21,"noLansing",6,2205,1.5,0.819999992847443
21,"Lansing",6,2555,1.5,1.16516629777076
22,"noLansing",6,2126,1.5,0.819999992847443
22,"Lansing",6,2573,1.5,1.14589968591268
23,"noLansing",6,2179,1.5,0.819999992847443
23,"Lansing",6,2591,1.5,1.15299108082702
24,"noLansing",6,2173,1.5,0.819999992847443
24,"Lansing",6,2616,1.5,1.15638374963302
25,"noLansing",6,2221,1.5,0.819999992847443
25,"Lansing",6,2683,1.5,1.14058885119364
26,"noLansing",6,2257,1.5,0.819999992847443
26,"Lansing",6,2600,1.5,1.13999995818505
27,"noLansing",6,2315,1.5,0.819999992847443
27,"Lansing",6,2593,1.5,1.14708827261846
28,"noLansing",6,2289,1.5,0.819999992847443
28,"Lansing",6,2582,1.5,1.14794728554653
29,"noLansing",6,2289,1.5,0.819999992847443
29,"Lansing",6,2582,1.5,1.14794728554653
30,"noLansing",6,2289,1.5,0.819999992847443
30,"Lansing",6,2582,1.5,1.14794728554653
0,"noLansing",7,500,1.5,0.819999992847443
0,"Lansing",7,500,1.5,1.29999995231628
1,"noLansing",7,1042,1.5,0.819999992847443
1,"Lansing",7,1163,1.5,1.29999995231628
2,"noLansing",7,1467,1.5,0.819999992847443
2,"Lansing",7,1765,1.5,1.24033989784738
3,"noLansing",7,1678,1.5,0.819999992847443
3,"Lansing",7,2014,1.5,1.17025814972663
4,"noLansing",7,1941,1.5,0.819999992847443
4,"Lansing",7,2138,1.5,1.13278761046082
5,"noLansing",7,2002,1.5,0.819999992847443
5,"Lansing",7,2288,1.5,1.14772723062889
6,"noLansing",7,1996,1.5,0.819999992847443
6,"Lansing",7,2375,1.5,1.17136837808709
7,"noLansing",7,1940,1.5,0.819999992847443
7,"Lansing",7,2491,1.5,1.17631468989197
8,"noLansing",7,1931,1.5,0.819999992847443
8,"Lansing",7,2606,1.5,1.15583265138789
9,"noLansing",7,1929,1.5,0.819999992847443
9,"Lansing",7,2669,1.5,1.15680025730655
10,"noLansing",7,1974,1.5,0.819999992847443
10,"Lansing",7,2678,1.5,1.15873782157542
11,"noLansing",7,2015,1.5,0.819999992847443
11,"Lansing",7,2590,1.5,1.1484169462933
12,"noLansing",7,1984,1.5,0.819999992847443
12,"Lansing",7,2670,1.5,1.13932580090641
13,"noLansing",7,2010,1.5,0.819999992847443
13,"Lansing",7,2777,1.5,1.14598483373074
14,"noLansing",7,2156,1.5,0.819999992847443
14,"Lansing",7,2850,1.5,1.14217539670175
15,"noLansing",7,2030,1.5,0.819999992847443
15,"Lansing",7,2764,1.5,1.13209113068933
16,"noLansing",7,1973,1.5,0.819999992847443
16,"Lansing",7,2833,1.5,1.13067415549147
17,"noLansing",7,1980,1.5,0.819999992847443
17,"Lansing",7,2858,1.5,1.12715181309998
18,"noLansing",7,2038,1.5,0.819999992847443
18,"Lansing",7,2793,1.5,1.1398853860446
19,"noLansing",7,2023,1.5,0.819999992847443
19,"Lansing",7,2765,1.5,1.13873413544667
20,"noLansing",7,1990,1.5,0.819999992847443
20,"Lansing",7,2580,1.5,1.14178290385609
21,"noLansing",7,1885,1.5,0.819999992847443
21,"Lansing",7,2424,1.5,1.13213692216983
22,"noLansing",7,1902,1.5,0.819999992847443
22,"Lansing",7,2323,1.5,1.15729655677575
23,"noLansing",7,1997,1.5,0.819999992847443
23,"Lansing",7,2387,1.5,1.14805190594165
24,"noLansing",7,2030,1.5,0.819999992847443
24,"Lansing",7,2452,1.5,1.14571773937826
25,"noLansing",7,2018,1.5,0.819999992847443
25,"Lansing",7,2414,1.5,1.14221205420996
26,"noLansing",7,2061,1.5,0.819999992847443
26,"Lansing",7,2481,1.5,1.14332926076346
27,"noLansing",7,2068,1.5,0.819999992847443
27,"Lansing",7,2570,1.5,1.1381322539734
28,"noLansing",7,2091,1.5,0.819999992847443
28,"Lansing",7,2747,1.5,1.14524932093389
29,"noLansing",7,2123,1.5,0.819999992847443
29,"Lansing",7,2774,1.5,1.14722418286599
30,"noLansing",7,2123,1.5,0.819999992847443
30,"Lansing",7,2774,1.5,1.14722418286599
0,"noLansing",8,500,1.5,0.819999992847443
0,"Lansing",8,500,1.5,1.29999995231628
1,"noLansing",8,1125,1.5,0.819999992847443
1,"Lansing",8,1171,1.5,1.29999995231628
2,"noLansing",8,1510,1.5,0.819999992847443
2,"Lansing",8,1714,1.5,1.21126016560625
3,"noLansing",8,1708,1.5,0.819999992847443
3,"Lansing",8,2081,1.5,1.16631422920447
4,"noLansing",8,1853,1.5,0.819999992847443
4,"Lansing",8,2261,1.5,1.12348514233791
5,"noLansing",8,1889,1.5,0.819999992847443
5,"Lansing",8,2278,1.5,1.14877080948757
6,"noLansing",8,2129,1.5,0.819999992847443
6,"Lansing",8,2352,1.5,1.1468962164355
7,"noLansing",8,2096,1.5,0.819999992847443
7,"Lansing",8,2311,1.5,1.15543050716471
8,"noLansing",8,2206,1.5,0.819999992847443
8,"Lansing",8,2260,1.5,1.13376102036079
9,"noLansing",8,2311,1.5,0.819999992847443
9,"Lansing",8,2238,1.5,1.15129575759199
10,"noLansing",8,2444,1.5,0.819999992847443
10,"Lansing",8,2319,1.5,1.17274683063634
11,"noLansing",8,2368,1.5,0.819999992847443
11,"Lansing",8,2294,1.5,1.16059280834514
12,"noLansing",8,2304,1.5,0.819999992847443
12,"Lansing",8,2255,1.5,1.16221725227035
13,"noLansing",8,2209,1.5,0.819999992847443
13,"Lansing",8,2305,1.5,1.1578741440804
14,"noLansing",8,2235,1.5,0.819999992847443
14,"Lansing",8,2347,1.5,1.15100123600905
15,"noLansing",8,2212,1.5,0.819999992847443
15,"Lansing",8,2365,1.5,1.14883716716323
16,"noLansing",8,2204,1.5,0.819999992847443
16,"Lansing",8,2327,1.5,1.14301671785093
17,"noLansing",8,2290,1.5,0.819999992847443
17,"Lansing",8,2406,1.5,1.15681625017006
18,"noLansing",8,2335,1.5,0.819999992847443
18,"Lansing",8,2343,1.5,1.13021762819815
19,"noLansing",8,2493,1.5,0.819999992847443
19,"Lansing",8,2323,1.5,1.14330602780119
20,"noLansing",8,2477,1.5,0.819999992847443
20,"Lansing",8,2366,1.5,1.16648347369716
21,"noLansing",8,2472,1.5,0.819999992847443
21,"Lansing",8,2375,1.5,1.14728416844418
22,"noLansing",8,2476,1.5,0.819999992847443
22,"Lansing",8,2328,1.5,1.1296820891477
23,"noLansing",8,2459,1.5,0.819999992847443
23,"Lansing",8,2202,1.5,1.15831058421642
24,"noLansing",8,2401,1.5,0.819999992847443
24,"Lansing",8,2250,1.5,1.16248884624905
25,"noLansing",8,2331,1.5,0.819999992847443
25,"Lansing",8,2235,1.5,1.1493511882671
26,"noLansing",8,2320,1.5,0.819999992847443
26,"Lansing",8,2204,1.5,1.13543553004031
27,"noLansing",8,2414,1.5,0.819999992847443
27,"Lansing",8,2130,1.5,1.12910793980522
28,"noLansing",8,2544,1.5,0.819999992847443
28,"Lansing",8,2086,1.5,1.12488011214329
29,"noLansing",8,2538,1.5,0.819999992847443
29,"Lansing",8,2063,1.5,1.12922923633097
30,"noLansing",8,2538,1.5,0.819999992847443
30,"Lansing",8,2063,1.5,1.12922923633097
0,"noLansing",9,500,1.5,0.819999992847443
0,"Lansing",9,500,1.5,1.29999995231628
1,"noLansing",9,1091,1.5,0.819999992847443
1,"Lansing",9,1155,1.5,1.29999995231628
2,"noLansing",9,1489,1.5,0.819999992847443
2,"Lansing",9,1834,1.5,1.23336963851163
3,"noLansing",9,1681,1.5,0.819999992847443
3,"Lansing",9,2235,1.5,1.197628591418
4,"noLansing",9,1845,1.5,0.819999992847443
4,"Lansing",9,2519,1.5,1.17717343836183
5,"noLansing",9,1982,1.5,0.819999992847443
5,"Lansing",9,2591,1.5,1.15700497492912
6,"noLansing",9,2093,1.5,0.819999992847443
6,"Lansing",9,2602,1.5,1.14012294050183
7,"noLansing",9,2164,1.5,0.819999992847443
7,"Lansing",9,2628,1.5,1.1278538399091
8,"noLansing",9,2168,1.5,0.819999992847443
8,"Lansing",9,2531,1.5,1.13717893892859
9,"noLansing",9,2281,1.5,0.819999992847443
9,"Lansing",9,2518,1.5,1.16783156955498
10,"noLansing",9,2302,1.5,0.819999992847443
10,"Lansing",9,2526,1.5,1.16361832628152
11,"noLansing",9,2284,1.5,0.819999992847443
11,"Lansing",9,2557,1.5,1.15256155334416
12,"noLansing",9,2308,1.5,0.819999992847443
12,"Lansing",9,2533,1.5,1.16091586740601
13,"noLansing",9,2244,1.5,0.819999992847443
13,"Lansing",9,2545,1.5,1.15748522276963
14,"noLansing",9,2195,1.5,0.819999992847443
14,"Lansing",9,2693,1.5,1.15421458818724
15,"noLansing",9,2138,1.5,0.819999992847443
15,"Lansing",9,2616,1.5,1.15737763338862
16,"noLansing",9,2049,1.5,0.819999992847443
16,"Lansing",9,2757,1.5,1.15288352680933
17,"noLansing",9,2125,1.5,0.819999992847443
17,"Lansing",9,2683,1.5,1.14640323786073
18,"noLansing",9,2183,1.5,0.819999992847443
18,"Lansing",9,2665,1.5,1.13756093388427
19,"noLansing",9,2118,1.5,0.819999992847443
19,"Lansing",9,2658,1.5,1.1425131258882
20,"noLansing",9,2042,1.5,0.819999992847443
20,"Lansing",9,2644,1.5,1.13184564683513
21,"noLansing",9,2062,1.5,0.819999992847443
21,"Lansing",9,2524,1.5,1.12951659882314
22,"noLansing",9,2115,1.5,0.819999992847443
22,"Lansing",9,2583,1.5,1.13844362839312
23,"noLansing",9,2024,1.5,0.819999992847443
23,"Lansing",9,2646,1.5,1.13295536282742
24,"noLansing",9,1997,1.5,0.819999992847443
24,"Lansing",9,2734,1.5,1.14926842894969
25,"noLansing",9,1928,1.5,0.819999992847443
25,"Lansing",9,2805,1.5,1.16467018900921
26,"noLansing",9,1945,1.5,0.819999992847443
26,"Lansing",9,2851,1.5,1.15089438079491
27,"noLansing",9,1942,1.5,0.819999992847443
27,"Lansing",9,2790,1.5,1.15275981434784
28,"noLansing",9,1878,1.5,0.819999992847443
28,"Lansing",9,2885,1.5,1.15175039102961
29,"noLansing",9,1878,1.5,0.819999992847443
29,"Lansing",9,2885,1.5,1.15175039102961
30,"noLansing",9,1878,1.5,0.819999992847443
30,"Lansing",9,2885,1.5,1.15175039102961
